region,Year,average_total_load
South Dakota,2078,
South Dakota,2079,
South Dakota,2080,
South Dakota,2081,
South Dakota,2082,
South Dakota,2083,
South Dakota,2084,
South Dakota,2085,
South Dakota,2086,
South Dakota,2087,
South Dakota,2088,
South Dakota,2089,
South Dakota,2090,
South Dakota,2091,
South Dakota,2092,
South Dakota,2093,
South Dakota,2094,
South Dakota,2095,
South Dakota,2096,
South Dakota,2097,
South Dakota,2098,
South Dakota,2099,
Pennsylvania,2020,
Pennsylvania,2021,
Pennsylvania,2023,
Pennsylvania,2026,
Pennsylvania,2027,
Pennsylvania,2028,
Pennsylvania,2031,
Pennsylvania,2033,
Pennsylvania,2034,
Pennsylvania,2035,
Pennsylvania,2037,
Pennsylvania,2038,
Pennsylvania,2039,
Pennsylvania,2041,
Pennsylvania,2042,
Pennsylvania,2045,
Pennsylvania,2046,
Pennsylvania,2047,
Pennsylvania,2048,
Pennsylvania,2050,
Pennsylvania,2051,
Pennsylvania,2052,
Pennsylvania,2053,
Pennsylvania,2056,
Pennsylvania,2058,
Pennsylvania,2059,
Pennsylvania,2060,
Pennsylvania,2061,
Pennsylvania,2062,
Pennsylvania,2063,
Pennsylvania,2064,
Pennsylvania,2065,
Pennsylvania,2066,
Pennsylvania,2067,
Pennsylvania,2068,
Pennsylvania,2069,
Pennsylvania,2070,
Pennsylvania,2071,
Pennsylvania,2072,
Pennsylvania,2073,
Pennsylvania,2074,
Pennsylvania,2075,
Pennsylvania,2076,
Pennsylvania,2077,
Pennsylvania,2078,
Pennsylvania,2079,
Pennsylvania,2080,
Pennsylvania,2081,
Pennsylvania,2082,
Pennsylvania,2083,
Pennsylvania,2084,
Pennsylvania,2085,
Pennsylvania,2086,
Pennsylvania,2087,
Pennsylvania,2088,
Pennsylvania,2089,
Pennsylvania,2090,
Pennsylvania,2091,
Pennsylvania,2092,
Pennsylvania,2093,
Pennsylvania,2094,
Pennsylvania,2095,
Pennsylvania,2096,
Pennsylvania,2097,
Pennsylvania,2098,
Pennsylvania,2099,
Vermont,2020,
Vermont,2021,
Vermont,2022,
Vermont,2023,
Vermont,2024,
Vermont,2026,
Vermont,2027,
Vermont,2028,
Vermont,2029,
Vermont,2030,
Vermont,2031,
Vermont,2032,
Vermont,2033,
Vermont,2034,
Vermont,2035,
Vermont,2036,
Vermont,2037,
Vermont,2038,
Vermont,2039,
Vermont,2040,
Vermont,2041,
Vermont,2042,
Vermont,2043,
Vermont,2044,
Vermont,2045,
Vermont,2046,
Vermont,2047,
Vermont,2048,
Vermont,2049,
Vermont,2050,
Vermont,2051,
Vermont,2052,
Vermont,2053,
Vermont,2054,
Vermont,2055,
Vermont,2056,
Vermont,2057,
Vermont,2058,
Vermont,2059,
Vermont,2060,
Vermont,2061,
Vermont,2062,
Vermont,2063,
Vermont,2064,
Vermont,2065,
Vermont,2066,
Vermont,2067,
Vermont,2068,
Vermont,2069,
Vermont,2070,
Vermont,2071,
Vermont,2072,
Vermont,2073,
Vermont,2074,
Vermont,2075,
Vermont,2076,
Vermont,2077,
Vermont,2078,
Vermont,2079,
Vermont,2080,
Vermont,2081,
Vermont,2082,
Vermont,2083,
Vermont,2084,
Vermont,2085,
Vermont,2086,
Vermont,2087,
Vermont,2088,
Vermont,2089,
Vermont,2090,
Vermont,2091,
Vermont,2092,
Vermont,2093,
Vermont,2094,
Vermont,2095,
Vermont,2096,
Vermont,2097,
Vermont,2098,
Vermont,2099,
West Virginia,2020,
West Virginia,2023,
West Virginia,2026,
West Virginia,2027,
West Virginia,2028,
West Virginia,2029,
West Virginia,2031,
West Virginia,2033,
West Virginia,2035,
West Virginia,2037,
West Virginia,2038,
West Virginia,2039,
West Virginia,2040,
West Virginia,2041,
West Virginia,2042,
West Virginia,2045,
West Virginia,2046,
West Virginia,2047,
West Virginia,2048,
West Virginia,2050,
West Virginia,2051,
West Virginia,2052,
West Virginia,2054,
West Virginia,2056,
West Virginia,2057,
West Virginia,2058,
West Virginia,2059,
West Virginia,2060,
West Virginia,2061,
West Virginia,2062,
West Virginia,2063,
West Virginia,2064,
West Virginia,2065,
West Virginia,2066,
West Virginia,2067,
West Virginia,2068,
West Virginia,2069,
West Virginia,2070,
West Virginia,2071,
West Virginia,2072,
West Virginia,2073,
West Virginia,2074,
West Virginia,2075,
West Virginia,2076,
West Virginia,2077,
West Virginia,2078,
West Virginia,2079,
West Virginia,2080,
West Virginia,2081,
West Virginia,2082,
West Virginia,2083,
West Virginia,2084,
West Virginia,2085,
West Virginia,2086,
West Virginia,2087,
West Virginia,2088,
West Virginia,2089,
West Virginia,2090,
West Virginia,2091,
West Virginia,2092,
West Virginia,2093,
West Virginia,2094,
West Virginia,2095,
West Virginia,2096,
West Virginia,2097,
West Virginia,2098,
West Virginia,2099,
South Carolina,2020,
South Carolina,2021,
South Carolina,2023,
South Carolina,2024,
South Carolina,2026,
South Carolina,2027,
South Carolina,2028,
South Carolina,2030,
South Carolina,2032,
South Carolina,2033,
South Carolina,2035,
South Carolina,2036,
South Carolina,2037,
South Carolina,2038,
South Carolina,2039,
South Carolina,2040,
South Carolina,2042,
South Carolina,2044,
South Carolina,2045,
South Carolina,2046,
South Carolina,2047,
South Carolina,2048,
South Carolina,2049,
South Carolina,2050,
South Carolina,2051,
South Carolina,2052,
South Carolina,2055,
South Carolina,2056,
South Carolina,2059,
South Carolina,2060,
South Carolina,2061,
South Carolina,2062,
South Carolina,2063,
South Carolina,2064,
South Carolina,2065,
South Carolina,2066,
South Carolina,2067,
South Carolina,2068,
South Carolina,2069,
South Carolina,2070,
South Carolina,2071,
South Carolina,2072,
South Carolina,2073,
South Carolina,2074,
South Carolina,2075,
South Carolina,2076,
South Carolina,2077,
South Carolina,2078,
South Carolina,2079,
South Carolina,2080,
South Carolina,2081,
South Carolina,2082,
South Carolina,2083,
South Carolina,2084,
South Carolina,2085,
South Carolina,2086,
South Carolina,2087,
South Carolina,2088,
South Carolina,2089,
South Carolina,2090,
South Carolina,2091,
South Carolina,2092,
South Carolina,2093,
South Carolina,2094,
South Carolina,2095,
South Carolina,2096,
South Carolina,2097,
South Carolina,2098,
South Carolina,2099,
Wyoming,2020,
Wyoming,2021,
Wyoming,2022,
Wyoming,2023,
Wyoming,2025,
Wyoming,2026,
Wyoming,2028,
Wyoming,2029,
Wyoming,2030,
Wyoming,2031,
Wyoming,2032,
Wyoming,2033,
Wyoming,2034,
Wyoming,2035,
Wyoming,2036,
Wyoming,2037,
Wyoming,2038,
Wyoming,2039,
Wyoming,2040,
Wyoming,2041,
Wyoming,2042,
Wyoming,2043,
Wyoming,2044,
Wyoming,2045,
Wyoming,2046,
Wyoming,2047,
Wyoming,2048,
Wyoming,2049,
Wyoming,2050,
Wyoming,2051,
Wyoming,2052,
Wyoming,2053,
Wyoming,2054,
Wyoming,2055,
Wyoming,2056,
Wyoming,2057,
Wyoming,2058,
Wyoming,2059,
Wyoming,2060,
Wyoming,2061,
Wyoming,2062,
Wyoming,2063,
Wyoming,2064,
Wyoming,2065,
