region,Year,number_of_days
p38,2063,58
p38,2064,31
p38,2065,38
p38,2066,30
p38,2067,56
p38,2068,75
p38,2069,68
p38,2070,58
p38,2071,45
p38,2072,14
p38,2073,14
p38,2074,58
p38,2075,45
p38,2076,48
p38,2077,58
p38,2078,63
p38,2079,48
p38,2080,79
p38,2081,65
p38,2082,85
p38,2083,63
p38,2084,55
p38,2085,85
p38,2086,73
p38,2087,75
p38,2088,62
p38,2089,34
p38,2090,65
p38,2091,65
p38,2092,82
p38,2093,71
p38,2094,52
p38,2095,63
p38,2096,76
p38,2097,69
p38,2098,77
p38,2099,44
p96,2020,13
p96,2021,9
p96,2023,13
p96,2024,2
p96,2025,6
p96,2026,14
p96,2027,9
p96,2028,7
p96,2029,3
p96,2030,10
p96,2031,2
p96,2032,3
p96,2033,17
p96,2034,1
p96,2035,7
p96,2036,8
p96,2037,1
p96,2038,30
p96,2039,15
p96,2040,15
p96,2041,4
p96,2042,13
p96,2043,1
p96,2044,14
p96,2045,3
p96,2046,8
p96,2047,20
p96,2048,15
p96,2049,5
p96,2050,32
p96,2051,52
p96,2052,23
p96,2053,2
p96,2054,7
p96,2055,27
p96,2056,46
p96,2057,13
p96,2058,6
p96,2059,33
p96,2060,71
p96,2061,62
p96,2062,13
p96,2063,58
p96,2064,31
p96,2065,36
p96,2066,68
p96,2067,62
p96,2068,53
p96,2069,44
p96,2070,71
p96,2071,44
p96,2072,30
p96,2073,91
p96,2074,35
p96,2075,44
p96,2076,58
p96,2077,40
p96,2078,85
p96,2079,70
p96,2080,82
p96,2081,54
p96,2082,77
p96,2083,61
p96,2084,52
p96,2085,76
p96,2086,82
p96,2087,82
p96,2088,80
p96,2089,73
p96,2090,112
p96,2091,120
p96,2092,67
p96,2093,63
p96,2094,71
p96,2095,100
p96,2096,85
p96,2097,79
p96,2098,99
p96,2099,121
p128,2020,10
p128,2021,5
p128,2022,2
p128,2023,9
p128,2024,1
p128,2025,1
p128,2026,3
p128,2027,3
p128,2028,7
p128,2029,2
p128,2030,2
p128,2031,14
p128,2033,15
p128,2034,3
p128,2035,7
p128,2037,8
p128,2038,5
p128,2039,15
p128,2041,5
p128,2042,13
p128,2043,6
p128,2045,14
p128,2046,9
p128,2047,3
p128,2048,4
p128,2049,1
p128,2050,24
p128,2051,12
p128,2052,16
p128,2053,10
p128,2055,7
p128,2056,22
p128,2057,6
p128,2058,18
p128,2059,14
p128,2060,49
p128,2061,41
p128,2062,15
p128,2063,44
p128,2064,23
p128,2065,26
p128,2066,25
p128,2067,33
p128,2068,37
p128,2069,26
p128,2070,33
p128,2071,45
p128,2072,24
p128,2073,50
p128,2074,38
p128,2075,42
p128,2076,20
p128,2077,31
p128,2078,46
p128,2079,55
p128,2080,25
p128,2081,49
p128,2082,57
p128,2083,33
p128,2084,31
p128,2085,67
p128,2086,44
p128,2087,52
p128,2088,62
p128,2089,38
p128,2090,69
p128,2091,69
p128,2092,80
p128,2093,54
p128,2094,52
p128,2095,71
p128,2096,70
p128,2097,63
p128,2098,68
p128,2099,70
p34,2020,7
p34,2021,5
p34,2025,5
p34,2026,2
p34,2027,2
p34,2028,1
p34,2029,8
p34,2030,10
p34,2031,4
p34,2032,3
p34,2033,7
p34,2034,25
p34,2035,22
p34,2036,18
p34,2037,8
p34,2038,21
p34,2039,4
p34,2040,29
p34,2041,20
p34,2042,36
p34,2043,40
p34,2044,12
p34,2045,27
p34,2046,23
p34,2047,25
p34,2048,21
p34,2049,22
p34,2050,22
p34,2051,56
p34,2052,41
p34,2053,42
p34,2054,18
p34,2055,14
p34,2056,32
p34,2057,19
p34,2058,50
p34,2059,39
p34,2060,61
p34,2061,50
p34,2062,25
p34,2063,47
p34,2064,37
p34,2065,55
p34,2066,39
p34,2067,44
p34,2068,50
p34,2069,46
p34,2070,62
p34,2071,46
p34,2072,33
p34,2073,56
p34,2074,89
p34,2075,62
p34,2076,84
p34,2077,83
p34,2078,82
p34,2079,59
p34,2080,100
p34,2081,87
p34,2082,96
p34,2083,77
p34,2084,59
p34,2085,88
p34,2086,81
p34,2087,85
p34,2088,79
p34,2089,76
p34,2090,103
p34,2091,95
p34,2092,100
p34,2093,95
p34,2094,95
p34,2095,98
p34,2096,88
p34,2097,94
p34,2098,119
p34,2099,96
p124,2020,5
p124,2021,4
p124,2023,12
p124,2026,7
p124,2027,6
p124,2028,1
p124,2029,3
p124,2030,1
p124,2031,3
p124,2032,4
p124,2033,11
p124,2034,1
p124,2035,3
p124,2037,3
p124,2038,4
p124,2039,8
p124,2041,2
p124,2042,3
p124,2045,4
p124,2046,5
p124,2047,5
p124,2048,5
p124,2049,1
p124,2050,16
p124,2051,10
p124,2052,11
p124,2053,1
p124,2054,2
p124,2055,4
p124,2056,12
p124,2057,4
p124,2058,4
p124,2059,15
p124,2060,30
p124,2061,25
p124,2062,10
p124,2063,39
p124,2064,14
p124,2065,17
p124,2066,29
p124,2067,35
p124,2068,22
p124,2069,19
p124,2070,23
p124,2071,24
p124,2072,13
p124,2073,36
p124,2074,15
p124,2075,32
p124,2076,6
p124,2077,18
p124,2078,31
p124,2079,41
p124,2080,11
p124,2081,20
p124,2082,44
p124,2083,20
p124,2084,24
p124,2085,47
p124,2086,35
p124,2087,38
p124,2088,44
p124,2089,33
p124,2090,63
p124,2091,54
p124,2092,51
p124,2093,34
p124,2094,23
p124,2095,45
p124,2096,64
p124,2097,38
p124,2098,60
p124,2099,67
Idaho,2020,4
Idaho,2021,7
Idaho,2022,4
Idaho,2023,7
Idaho,2024,7
Idaho,2025,18
Idaho,2026,9
Idaho,2027,6
Idaho,2028,18
Idaho,2029,14
Idaho,2030,17
Idaho,2031,9
Idaho,2032,16
Idaho,2034,27
Idaho,2035,4
Idaho,2036,19
Idaho,2037,6
Idaho,2038,22
Idaho,2039,9
Idaho,2040,17
Idaho,2041,20
Idaho,2042,17
Idaho,2043,28
Idaho,2044,13
Idaho,2045,21
Idaho,2046,21
Idaho,2047,32
Idaho,2048,17
Idaho,2049,18
Idaho,2050,12
Idaho,2051,11
Idaho,2052,28
Idaho,2053,31
Idaho,2054,22
Idaho,2055,20
Idaho,2056,17
Idaho,2057,33
Idaho,2058,30
Idaho,2059,21
Idaho,2060,24
Idaho,2061,59
Idaho,2062,40
Idaho,2063,31
Idaho,2064,45
Idaho,2065,44
Idaho,2066,52
Idaho,2067,40
Idaho,2068,71
Idaho,2069,42
Idaho,2070,62
Idaho,2071,58
Idaho,2072,38
Idaho,2073,15
Idaho,2074,69
Idaho,2075,44
Idaho,2076,53
Idaho,2077,41
Idaho,2078,64
Idaho,2079,46
Idaho,2080,53
Idaho,2081,68
Idaho,2082,55
Idaho,2083,75
Idaho,2084,48
Idaho,2085,55
Idaho,2086,66
Idaho,2087,68
Idaho,2088,63
Idaho,2089,63
Idaho,2090,54
Idaho,2091,67
Idaho,2092,73
Idaho,2093,79
Idaho,2094,59
Idaho,2095,72
Idaho,2096,60
Idaho,2097,79
Idaho,2098,60
Idaho,2099,56
Kentucky,2020,14
Kentucky,2023,7
Kentucky,2026,9
Kentucky,2027,5
Kentucky,2028,24
Kentucky,2030,8
Kentucky,2031,2
Kentucky,2033,15
Kentucky,2035,8
Kentucky,2036,1
Kentucky,2037,1
Kentucky,2038,13
Kentucky,2039,18
Kentucky,2040,13
Kentucky,2041,14
Kentucky,2042,15
Kentucky,2043,2
Kentucky,2045,14
Kentucky,2046,27
Kentucky,2047,34
Kentucky,2048,14
Kentucky,2050,50
Kentucky,2051,37
Kentucky,2052,36
Kentucky,2053,2
Kentucky,2054,7
Kentucky,2055,8
Kentucky,2056,22
Kentucky,2057,8
Kentucky,2058,22
Kentucky,2059,20
Kentucky,2060,74
Kentucky,2061,39
Kentucky,2062,49
Kentucky,2063,61
Kentucky,2064,35
Kentucky,2065,38
Kentucky,2066,74
Kentucky,2067,72
Kentucky,2068,84
Kentucky,2069,32
Kentucky,2070,68
Kentucky,2071,50
Kentucky,2072,22
Kentucky,2073,75
Kentucky,2074,20
Kentucky,2075,60
Kentucky,2076,54
Kentucky,2077,28
Kentucky,2078,89
Kentucky,2079,82
Kentucky,2080,96
Kentucky,2081,83
Kentucky,2082,94
Kentucky,2083,43
Kentucky,2084,53
Kentucky,2085,92
Kentucky,2086,78
Kentucky,2087,102
Kentucky,2088,92
Kentucky,2089,49
Kentucky,2090,109
Kentucky,2091,93
Kentucky,2092,94
Kentucky,2093,60
Kentucky,2094,79
Kentucky,2095,73
Kentucky,2096,103
Kentucky,2097,81
Kentucky,2098,107
Kentucky,2099,105
p65,2020,15
p65,2022,3
p65,2023,3
p65,2024,3
p65,2025,10
p65,2026,12
p65,2027,2
p65,2028,11
p65,2029,9
p65,2030,11
p65,2031,14
p65,2032,4
p65,2033,1
p65,2034,13
p65,2035,16
p65,2036,14
p65,2037,7
p65,2038,37
p65,2039,19
p65,2040,24
p65,2041,21
p65,2042,4
p65,2043,7
p65,2044,6
p65,2045,29
p65,2046,14
p65,2047,1
p65,2048,9
p65,2049,63
p65,2050,14
p65,2051,61
p65,2052,36
p65,2053,23
p65,2054,33
p65,2055,19
p65,2056,29
p65,2057,38
p65,2058,51
p65,2059,60
p65,2060,68
p65,2061,32
p65,2062,74
p65,2063,48
p65,2064,61
p65,2065,60
p65,2066,59
p65,2067,41
p65,2068,66
p65,2069,85
p65,2070,80
p65,2071,81
p65,2072,81
p65,2073,75
p65,2074,81
p65,2075,90
p65,2076,94
p65,2077,77
p65,2078,111
p65,2079,82
p65,2080,98
p65,2081,91
p65,2082,84
p65,2083,84
p65,2084,71
p65,2085,119
p65,2086,103
p65,2087,43
p65,2088,92
p65,2089,103
p65,2090,85
p65,2091,136
p65,2092,97
p65,2093,91
p65,2094,100
p65,2095,79
p65,2096,102
p65,2097,107
p65,2098,103
p65,2099,128
p110,2020,15
p110,2023,8
p110,2026,7
p110,2027,7
p110,2028,26
p110,2030,6
p110,2031,7
p110,2033,20
p110,2035,9
p110,2036,1
p110,2037,2
p110,2038,13
p110,2039,29
p110,2040,10
p110,2041,13
p110,2042,25
p110,2045,13
p110,2046,28
p110,2047,42
p110,2048,19
p110,2049,1
p110,2050,50
p110,2051,42
p110,2052,35
p110,2053,6
p110,2054,10
p110,2055,16
p110,2056,30
p110,2057,21
p110,2058,19
p110,2059,33
p110,2060,72
p110,2061,66
p110,2062,43
p110,2063,62
p110,2064,38
p110,2065,42
p110,2066,69
p110,2067,74
p110,2068,91
p110,2069,37
p110,2070,73
p110,2071,63
p110,2072,29
p110,2073,75
p110,2074,24
p110,2075,67
p110,2076,54
p110,2077,29
p110,2078,99
p110,2079,88
p110,2080,98
p110,2081,90
p110,2082,106
p110,2083,39
p110,2084,58
p110,2085,99
p110,2086,84
p110,2087,125
p110,2088,102
p110,2089,53
p110,2090,116
p110,2091,105
p110,2092,102
p110,2093,78
p110,2094,103
p110,2095,86
p110,2096,113
p110,2097,98
p110,2098,102
p110,2099,111
Pennsylvania,2020,5
Pennsylvania,2021,2
Pennsylvania,2023,5
Pennsylvania,2026,2
Pennsylvania,2027,6
Pennsylvania,2028,24
Pennsylvania,2031,19
Pennsylvania,2032,1
Pennsylvania,2033,14
Pennsylvania,2034,3
Pennsylvania,2035,11
Pennsylvania,2037,4
Pennsylvania,2038,2
Pennsylvania,2039,14
Pennsylvania,2041,5
Pennsylvania,2042,20
Pennsylvania,2043,1
Pennsylvania,2044,1
Pennsylvania,2045,7
Pennsylvania,2046,8
Pennsylvania,2047,11
Pennsylvania,2048,6
Pennsylvania,2049,1
Pennsylvania,2050,16
Pennsylvania,2051,10
Pennsylvania,2052,15
Pennsylvania,2053,4
Pennsylvania,2055,2
Pennsylvania,2056,6
Pennsylvania,2057,5
Pennsylvania,2058,12
Pennsylvania,2059,8
Pennsylvania,2060,47
Pennsylvania,2061,32
Pennsylvania,2062,14
Pennsylvania,2063,46
Pennsylvania,2064,21
Pennsylvania,2065,20
Pennsylvania,2066,24
Pennsylvania,2067,39
Pennsylvania,2068,52
Pennsylvania,2069,18
Pennsylvania,2070,28
Pennsylvania,2071,57
Pennsylvania,2072,17
Pennsylvania,2073,47
Pennsylvania,2074,22
Pennsylvania,2075,48
Pennsylvania,2076,18
Pennsylvania,2077,33
Pennsylvania,2078,46
Pennsylvania,2079,55
Pennsylvania,2080,21
Pennsylvania,2081,56
Pennsylvania,2082,76
Pennsylvania,2083,21
Pennsylvania,2084,31
Pennsylvania,2085,66
Pennsylvania,2086,46
Pennsylvania,2087,62
Pennsylvania,2088,50
Pennsylvania,2089,27
Pennsylvania,2090,76
Pennsylvania,2091,66
Pennsylvania,2092,75
Pennsylvania,2093,53
Pennsylvania,2094,51
Pennsylvania,2095,54
Pennsylvania,2096,68
Pennsylvania,2097,55
Pennsylvania,2098,48
Pennsylvania,2099,61
p51,2024,1
p51,2026,4
p51,2036,4
p51,2038,6
p51,2039,3
p51,2040,6
p51,2041,5
p51,2043,4
p51,2044,1
p51,2045,1
p51,2046,13
p51,2048,3
p51,2049,2
p51,2050,2
p51,2051,20
p51,2052,20
p51,2054,1
p51,2055,1
p51,2057,2
p51,2058,4
p51,2059,2
p51,2060,44
p51,2061,9
p51,2062,10
p51,2063,24
p51,2064,14
p51,2065,16
p51,2066,13
p51,2067,26
p51,2068,24
p51,2069,11
p51,2070,20
p51,2071,18
p51,2072,3
p51,2073,25
p51,2074,11
p51,2075,13
p51,2076,27
p51,2077,16
p51,2078,60
p51,2079,31
p51,2080,54
p51,2081,43
p51,2082,31
p51,2083,44
p51,2084,19
p51,2085,45
p51,2086,41
p51,2087,10
p51,2088,16
p51,2089,30
p51,2090,39
p51,2091,75
p51,2092,62
p51,2093,29
p51,2094,33
p51,2095,13
p51,2096,32
p51,2097,29
p51,2098,64
p51,2099,34
p81,2020,8
p81,2023,3
p81,2024,3
p81,2027,4
p81,2028,19
p81,2030,1
p81,2031,1
p81,2035,1
p81,2037,4
p81,2038,4
p81,2039,6
p81,2040,18
p81,2041,12
p81,2042,1
p81,2043,12
p81,2044,1
p81,2045,10
p81,2046,12
p81,2047,14
p81,2048,1
p81,2050,8
p81,2051,18
p81,2052,34
p81,2053,9
p81,2054,7
p81,2056,1
p81,2057,5
p81,2058,10
p81,2059,1
p81,2060,65
p81,2061,22
p81,2062,26
p81,2063,42
p81,2064,21
p81,2065,21
p81,2066,37
p81,2067,58
p81,2068,59
p81,2069,15
p81,2070,37
p81,2071,38
p81,2072,26
p81,2073,28
p81,2074,32
p81,2075,37
p81,2076,31
p81,2077,36
p81,2078,49
p81,2079,50
p81,2080,67
p81,2081,60
p81,2082,64
p81,2083,43
p81,2084,36
p81,2085,87
p81,2086,56
p81,2087,64
p81,2088,39
p81,2089,26
p81,2090,66
p81,2091,65
p81,2092,75
p81,2093,45
p81,2094,39
p81,2095,28
p81,2096,57
p81,2097,46
p81,2098,76
p81,2099,47
New Jersey,2020,12
New Jersey,2021,5
New Jersey,2023,4
New Jersey,2024,3
New Jersey,2025,2
New Jersey,2026,2
New Jersey,2027,4
New Jersey,2028,15
New Jersey,2029,1
New Jersey,2031,15
New Jersey,2032,1
New Jersey,2033,20
New Jersey,2034,3
New Jersey,2035,9
New Jersey,2036,1
New Jersey,2037,8
New Jersey,2038,3
New Jersey,2039,16
New Jersey,2040,1
New Jersey,2041,7
New Jersey,2042,19
New Jersey,2043,1
New Jersey,2044,1
New Jersey,2045,11
New Jersey,2046,7
New Jersey,2047,8
New Jersey,2048,5
New Jersey,2049,1
New Jersey,2050,19
New Jersey,2051,9
New Jersey,2052,12
New Jersey,2053,6
New Jersey,2054,2
New Jersey,2055,4
New Jersey,2056,13
New Jersey,2057,6
New Jersey,2058,10
New Jersey,2059,11
New Jersey,2060,46
New Jersey,2061,36
New Jersey,2062,9
New Jersey,2063,38
New Jersey,2064,25
New Jersey,2065,18
New Jersey,2066,20
New Jersey,2067,33
New Jersey,2068,45
New Jersey,2069,21
New Jersey,2070,26
New Jersey,2071,52
New Jersey,2072,21
New Jersey,2073,49
New Jersey,2074,20
New Jersey,2075,48
New Jersey,2076,15
New Jersey,2077,31
New Jersey,2078,36
New Jersey,2079,55
New Jersey,2080,21
New Jersey,2081,45
New Jersey,2082,65
New Jersey,2083,26
New Jersey,2084,23
New Jersey,2085,62
New Jersey,2086,41
New Jersey,2087,50
New Jersey,2088,48
New Jersey,2089,27
New Jersey,2090,63
New Jersey,2091,57
New Jersey,2092,58
New Jersey,2093,40
New Jersey,2094,32
New Jersey,2095,48
New Jersey,2096,53
New Jersey,2097,52
New Jersey,2098,43
New Jersey,2099,51
p23,2020,6
p23,2021,5
p23,2022,1
p23,2023,9
p23,2024,1
p23,2025,4
p23,2026,3
p23,2027,1
p23,2028,13
p23,2029,7
p23,2030,7
p23,2031,8
p23,2032,2
p23,2033,2
p23,2034,6
p23,2035,13
p23,2036,11
p23,2037,3
p23,2038,11
p23,2039,14
p23,2040,26
p23,2041,23
p23,2042,31
p23,2043,33
p23,2044,10
p23,2045,19
p23,2046,26
p23,2047,28
p23,2048,11
p23,2049,5
p23,2050,12
p23,2051,20
p23,2052,37
p23,2053,17
p23,2054,9
p23,2055,5
p23,2056,25
p23,2057,17
p23,2058,16
p23,2059,18
p23,2060,39
p23,2061,42
p23,2062,30
p23,2063,51
p23,2064,31
p23,2065,36
p23,2066,25
p23,2067,27
p23,2068,68
p23,2069,53
p23,2070,47
p23,2071,44
p23,2072,13
p23,2073,12
p23,2074,52
p23,2075,49
p23,2076,53
p23,2077,46
p23,2078,62
p23,2079,55
p23,2080,65
p23,2081,78
p23,2082,73
p23,2083,64
p23,2084,39
p23,2085,57
p23,2086,68
p23,2087,69
p23,2088,52
p23,2089,45
p23,2090,53
p23,2091,65
p23,2092,74
p23,2093,67
p23,2094,41
p23,2095,57
p23,2096,66
p23,2097,64
p23,2098,67
p23,2099,55
p133,2020,20
p133,2021,8
p133,2022,3
p133,2023,19
p133,2024,9
p133,2025,4
p133,2026,1
p133,2027,11
p133,2028,24
p133,2029,9
p133,2030,6
p133,2031,16
p133,2032,1
p133,2033,15
p133,2034,11
p133,2035,14
p133,2036,1
p133,2037,14
p133,2038,6
p133,2039,21
p133,2040,2
p133,2041,7
p133,2042,22
p133,2043,10
p133,2044,1
p133,2045,15
p133,2046,7
p133,2047,8
p133,2048,6
p133,2049,4
p133,2050,27
p133,2051,15
p133,2052,15
p133,2053,18
p133,2054,3
p133,2055,13
p133,2056,23
p133,2057,13
p133,2058,21
p133,2059,22
p133,2060,52
p133,2061,36
p133,2062,19
p133,2063,50
p133,2064,42
p133,2065,36
p133,2066,30
p133,2067,38
p133,2068,53
p133,2069,29
p133,2070,39
p133,2071,58
p133,2072,29
p133,2073,60
p133,2074,52
p133,2075,48
p133,2076,36
p133,2077,46
p133,2078,50
p133,2079,70
p133,2080,39
p133,2081,58
p133,2082,57
p133,2083,51
p133,2084,44
p133,2085,78
p133,2086,52
p133,2087,66
p133,2088,58
p133,2089,42
p133,2090,81
p133,2091,83
p133,2092,77
p133,2093,63
p133,2094,53
p133,2095,74
p133,2096,89
p133,2097,64
p133,2098,78
p133,2099,64
p72,2020,18
p72,2023,2
p72,2024,3
p72,2026,2
p72,2027,6
p72,2028,11
p72,2030,1
p72,2031,1
p72,2033,1
p72,2034,1
p72,2035,5
p72,2036,1
p72,2037,6
p72,2038,10
p72,2039,8
p72,2040,20
p72,2041,8
p72,2042,3
p72,2043,13
p72,2044,1
p72,2045,10
p72,2046,17
p72,2047,12
p72,2048,2
p72,2050,10
p72,2051,30
p72,2052,33
p72,2053,5
p72,2054,7
p72,2057,5
p72,2058,22
p72,2059,4
p72,2060,69
p72,2061,28
p72,2062,28
p72,2063,39
p72,2064,17
p72,2065,22
p72,2066,45
p72,2067,59
p72,2068,58
p72,2069,19
p72,2070,40
p72,2071,44
p72,2072,30
p72,2073,38
p72,2074,38
p72,2075,38
p72,2076,27
p72,2077,37
p72,2078,54
p72,2079,48
p72,2080,73
p72,2081,58
p72,2082,62
p72,2083,47
p72,2084,30
p72,2085,80
p72,2086,57
p72,2087,64
p72,2088,41
p72,2089,31
p72,2090,64
p72,2091,72
p72,2092,80
p72,2093,52
p72,2094,49
p72,2095,32
p72,2096,54
p72,2097,46
p72,2098,94
p72,2099,50
Illinois,2020,5
Illinois,2022,1
Illinois,2023,5
Illinois,2024,3
Illinois,2025,1
Illinois,2026,1
Illinois,2027,6
Illinois,2028,19
Illinois,2029,2
Illinois,2030,2
Illinois,2031,3
Illinois,2035,2
Illinois,2036,2
Illinois,2037,3
Illinois,2038,4
Illinois,2039,3
Illinois,2040,5
Illinois,2041,6
Illinois,2042,6
Illinois,2043,4
Illinois,2044,2
Illinois,2045,7
Illinois,2046,8
Illinois,2047,6
Illinois,2048,1
Illinois,2050,2
Illinois,2051,7
Illinois,2052,15
Illinois,2053,7
Illinois,2054,3
Illinois,2056,4
Illinois,2057,2
Illinois,2058,6
Illinois,2060,32
Illinois,2061,10
Illinois,2062,20
Illinois,2063,34
Illinois,2064,18
Illinois,2065,16
