region,Year,number_of_days
p30,2059,1
p30,2060,1
p30,2061,1
p30,2062,1
p30,2063,1
p30,2064,1
p30,2065,1
p30,2066,1
p30,2067,1
p30,2068,1
p30,2069,1
p30,2070,1
p30,2071,1
p30,2072,1
p30,2073,1
p30,2074,1
p30,2075,1
p30,2076,1
p30,2077,1
p30,2078,1
p30,2079,1
p30,2080,1
p30,2081,1
p30,2082,1
p30,2083,1
p30,2084,1
p30,2085,1
p30,2086,1
p30,2087,1
p30,2088,1
p30,2089,1
p30,2090,1
p30,2091,1
p30,2092,1
p30,2093,1
p30,2094,1
p30,2095,1
p30,2096,1
p30,2097,1
p30,2098,1
p30,2099,1
p17,2020,1
p17,2021,1
p17,2022,1
p17,2023,1
p17,2024,1
p17,2025,1
p17,2026,1
p17,2027,1
p17,2028,1
p17,2029,1
p17,2030,1
p17,2031,1
p17,2032,1
p17,2033,1
p17,2034,1
p17,2035,1
p17,2036,1
p17,2037,1
p17,2038,1
p17,2039,1
p17,2040,1
p17,2041,1
p17,2042,1
p17,2043,1
p17,2044,1
p17,2045,1
p17,2046,1
p17,2047,1
p17,2048,1
p17,2049,1
p17,2050,1
p17,2051,1
p17,2052,1
p17,2053,1
p17,2054,1
p17,2055,1
p17,2056,1
p17,2057,1
p17,2058,1
p17,2059,1
p17,2060,1
p17,2061,1
p17,2062,1
p17,2063,1
p17,2064,1
p17,2065,1
p17,2066,1
p17,2067,1
p17,2068,1
p17,2069,1
p17,2070,1
p17,2071,1
p17,2072,1
p17,2073,1
p17,2074,1
p17,2075,1
p17,2076,1
p17,2077,1
p17,2078,1
p17,2079,1
p17,2080,1
p17,2081,1
p17,2082,1
p17,2083,1
p17,2084,1
p17,2085,1
p17,2086,1
p17,2087,1
p17,2088,1
p17,2089,1
p17,2090,1
p17,2091,1
p17,2092,1
p17,2093,1
p17,2094,1
p17,2095,1
p17,2096,1
p17,2097,1
p17,2098,1
p17,2099,1
Minnesota,2054,2
Minnesota,2055,9
Minnesota,2056,22
Minnesota,2057,34
Minnesota,2058,47
Minnesota,2059,55
Minnesota,2060,64
Minnesota,2061,71
Minnesota,2062,75
Minnesota,2063,80
Minnesota,2064,84
Minnesota,2065,86
Minnesota,2066,90
Minnesota,2067,92
Minnesota,2068,93
Minnesota,2069,97
Minnesota,2070,100
Minnesota,2071,103
Minnesota,2072,108
Minnesota,2073,106
Minnesota,2074,108
Minnesota,2075,114
Minnesota,2076,116
Minnesota,2077,119
Minnesota,2078,122
Minnesota,2079,124
Minnesota,2080,129
Minnesota,2081,131
Minnesota,2082,137
Minnesota,2083,140
Minnesota,2084,146
Minnesota,2085,149
Minnesota,2086,153
Minnesota,2087,156
Minnesota,2088,161
Minnesota,2089,166
Minnesota,2090,171
Minnesota,2091,174
Minnesota,2092,177
Minnesota,2093,180
Minnesota,2094,183
Minnesota,2095,188
Minnesota,2096,191
Minnesota,2097,198
Minnesota,2098,201
Minnesota,2099,205
p101,2020,6
p101,2021,6
p101,2022,6
p101,2023,6
p101,2024,6
p101,2025,6
p101,2026,6
p101,2027,6
p101,2028,6
p101,2029,6
p101,2030,6
p101,2031,6
p101,2032,6
p101,2033,6
p101,2034,6
p101,2035,6
p101,2036,6
p101,2037,6
p101,2038,6
p101,2039,6
p101,2040,6
p101,2041,6
p101,2042,6
p101,2043,6
p101,2044,6
p101,2045,6
p101,2046,6
p101,2047,6
p101,2048,6
p101,2049,6
p101,2050,6
p101,2051,6
p101,2052,6
p101,2053,6
p101,2054,6
p101,2055,6
p101,2056,6
p101,2057,6
p101,2058,6
p101,2059,6
p101,2060,6
p101,2061,6
p101,2062,6
p101,2063,6
p101,2064,6
p101,2065,6
p101,2066,6
p101,2067,6
p101,2068,6
p101,2069,6
p101,2070,6
p101,2071,6
p101,2072,6
p101,2073,6
p101,2074,6
p101,2075,6
p101,2076,6
p101,2077,6
p101,2078,6
p101,2079,6
p101,2080,6
p101,2081,6
p101,2082,6
p101,2083,6
p101,2084,6
p101,2085,6
p101,2086,6
p101,2087,6
p101,2088,6
p101,2089,6
p101,2090,6
p101,2091,6
p101,2092,6
p101,2093,6
p101,2094,6
p101,2095,6
p101,2096,6
p101,2097,6
p101,2098,6
p101,2099,6
p54,2020,5
p54,2021,5
p54,2022,5
p54,2023,5
p54,2024,5
p54,2025,5
p54,2026,5
p54,2027,5
p54,2028,5
p54,2029,5
p54,2030,5
p54,2031,5
p54,2032,5
p54,2033,5
p54,2034,5
p54,2035,5
p54,2036,5
p54,2037,5
p54,2038,5
p54,2039,5
p54,2040,5
p54,2041,5
p54,2042,5
p54,2043,5
p54,2044,5
p54,2045,5
p54,2046,5
p54,2047,5
p54,2048,5
p54,2049,5
p54,2050,5
p54,2051,5
p54,2052,5
p54,2053,5
p54,2054,5
p54,2055,5
p54,2056,5
p54,2057,5
p54,2058,5
p54,2059,5
p54,2060,5
p54,2061,5
p54,2062,5
p54,2063,5
p54,2064,5
p54,2065,5
p54,2066,5
p54,2067,5
p54,2068,5
p54,2069,5
p54,2070,5
p54,2071,5
p54,2072,5
p54,2073,5
p54,2074,5
p54,2075,5
p54,2076,5
p54,2077,5
p54,2078,5
p54,2079,5
p54,2080,5
p54,2081,5
p54,2082,5
p54,2083,5
p54,2084,5
p54,2085,5
p54,2086,5
p54,2087,5
p54,2088,5
p54,2089,5
p54,2090,5
p54,2091,5
p54,2092,5
p54,2093,5
p54,2094,5
p54,2095,5
p54,2096,5
p54,2097,5
p54,2098,5
p54,2099,5
p99,2020,3
p99,2021,3
p99,2022,3
p99,2023,3
p99,2024,3
p99,2025,3
p99,2026,3
p99,2027,3
p99,2028,3
p99,2029,3
p99,2030,3
p99,2031,3
p99,2032,3
p99,2033,3
p99,2034,3
p99,2035,3
p99,2036,3
p99,2037,3
p99,2038,3
p99,2039,3
p99,2040,3
p99,2041,3
p99,2042,3
p99,2043,3
p99,2044,3
p99,2045,3
p99,2046,3
p99,2047,3
p99,2048,3
p99,2049,3
p99,2050,3
p99,2051,3
p99,2052,3
p99,2053,3
p99,2054,3
p99,2055,3
p99,2056,3
p99,2057,3
p99,2058,3
p99,2059,3
p99,2060,3
p99,2061,3
p99,2062,3
p99,2063,3
p99,2064,3
p99,2065,3
p99,2066,3
p99,2067,3
p99,2068,3
p99,2069,3
p99,2070,3
p99,2071,3
p99,2072,3
p99,2073,3
p99,2074,3
p99,2075,3
p99,2076,3
p99,2077,3
p99,2078,3
p99,2079,3
p99,2080,3
p99,2081,3
p99,2082,3
p99,2083,3
p99,2084,3
p99,2085,3
p99,2086,3
p99,2087,3
p99,2088,3
p99,2089,3
p99,2090,3
p99,2091,3
p99,2092,3
p99,2093,3
p99,2094,3
p99,2095,3
p99,2096,3
p99,2097,3
p99,2098,3
p99,2099,3
p41,2020,4
p41,2021,4
p41,2022,4
p41,2023,4
p41,2024,4
p41,2025,4
p41,2026,4
p41,2027,4
p41,2028,4
p41,2029,4
p41,2030,4
p41,2031,4
p41,2032,4
p41,2033,4
p41,2034,4
p41,2035,4
p41,2036,4
p41,2037,4
p41,2038,4
p41,2039,4
p41,2040,4
p41,2041,4
p41,2042,4
p41,2043,4
p41,2044,4
p41,2045,4
p41,2046,4
p41,2047,4
p41,2048,4
p41,2049,4
p41,2050,4
p41,2051,4
p41,2052,4
p41,2053,4
p41,2054,4
p41,2055,4
p41,2056,4
p41,2057,4
p41,2058,4
p41,2059,4
p41,2060,4
p41,2061,4
p41,2062,4
p41,2063,4
p41,2064,4
p41,2065,4
p41,2066,4
p41,2067,4
p41,2068,4
p41,2069,4
p41,2070,4
p41,2071,4
p41,2072,4
p41,2073,4
p41,2074,4
p41,2075,4
p41,2076,4
p41,2077,4
p41,2078,4
p41,2079,4
p41,2080,4
p41,2081,4
p41,2082,4
p41,2083,4
p41,2084,4
p41,2085,4
p41,2086,4
p41,2087,4
p41,2088,4
p41,2089,4
p41,2090,4
p41,2091,4
p41,2092,4
p41,2093,4
p41,2094,4
p41,2095,4
p41,2096,4
p41,2097,4
p41,2098,4
p41,2099,4
p94,2020,1
p94,2021,1
p94,2022,1
p94,2023,1
p94,2024,1
p94,2025,1
p94,2026,1
p94,2027,1
p94,2028,1
p94,2029,1
p94,2030,1
p94,2031,1
p94,2032,1
p94,2033,1
p94,2034,1
p94,2035,1
p94,2036,1
p94,2037,1
p94,2038,1
p94,2039,1
p94,2040,1
p94,2041,1
p94,2042,1
p94,2043,1
p94,2044,1
p94,2045,1
p94,2046,1
p94,2047,1
p94,2048,1
p94,2049,1
p94,2050,1
p94,2051,1
p94,2052,1
p94,2053,1
p94,2054,1
p94,2055,1
p94,2056,1
p94,2057,1
p94,2058,1
p94,2059,1
p94,2060,1
p94,2061,1
p94,2062,1
p94,2063,1
p94,2064,1
p94,2065,1
p94,2066,1
p94,2067,1
p94,2068,1
p94,2069,1
p94,2070,1
p94,2071,1
p94,2072,1
p94,2073,1
p94,2074,1
p94,2075,1
p94,2076,1
p94,2077,1
p94,2078,1
p94,2079,1
p94,2080,1
p94,2081,1
p94,2082,1
p94,2083,1
p94,2084,1
p94,2085,1
p94,2086,1
p94,2087,1
p94,2088,1
p94,2089,1
p94,2090,1
p94,2091,1
p94,2092,1
p94,2093,1
p94,2094,1
p94,2095,1
p94,2096,1
p94,2097,1
p94,2098,1
p94,2099,1
p81,2020,2
p81,2021,2
p81,2022,2
p81,2023,2
p81,2024,2
p81,2025,2
p81,2026,2
p81,2027,2
p81,2028,2
p81,2029,2
p81,2030,2
p81,2031,2
p81,2032,2
p81,2033,2
p81,2034,2
p81,2035,2
p81,2036,2
p81,2037,2
p81,2038,2
p81,2039,2
p81,2040,2
p81,2041,2
p81,2042,2
p81,2043,2
p81,2044,2
p81,2045,2
p81,2046,2
p81,2047,2
p81,2048,2
p81,2049,2
p81,2050,2
p81,2051,2
p81,2052,2
p81,2053,2
p81,2054,2
p81,2055,2
p81,2056,2
p81,2057,2
p81,2058,2
p81,2059,2
p81,2060,2
p81,2061,2
p81,2062,2
p81,2063,2
p81,2064,2
p81,2065,2
p81,2066,2
p81,2067,2
p81,2068,2
p81,2069,2
p81,2070,2
p81,2071,2
p81,2072,2
p81,2073,2
p81,2074,2
p81,2075,2
p81,2076,2
p81,2077,2
p81,2078,2
p81,2079,2
p81,2080,2
p81,2081,2
p81,2082,2
p81,2083,2
p81,2084,2
p81,2085,2
p81,2086,2
p81,2087,2
p81,2088,2
p81,2089,2
p81,2090,2
p81,2091,2
p81,2092,2
p81,2093,2
p81,2094,2
p81,2095,2
p81,2096,2
p81,2097,2
p81,2098,2
p81,2099,2
p2,2020,2
p2,2021,2
p2,2022,2
p2,2023,2
p2,2024,2
p2,2025,2
p2,2026,2
p2,2027,2
p2,2028,2
p2,2029,2
p2,2030,2
p2,2031,2
p2,2032,2
p2,2033,2
p2,2034,2
p2,2035,2
p2,2036,2
p2,2037,2
p2,2038,2
p2,2039,2
p2,2040,2
p2,2041,2
p2,2042,2
p2,2043,2
p2,2044,2
p2,2045,2
p2,2046,2
p2,2047,2
p2,2048,2
p2,2049,2
p2,2050,2
p2,2051,2
p2,2052,2
p2,2053,2
p2,2054,2
p2,2055,2
p2,2056,2
p2,2057,2
p2,2058,2
p2,2059,2
p2,2060,2
p2,2061,2
p2,2062,2
p2,2063,2
p2,2064,2
p2,2065,2
p2,2066,2
p2,2067,2
p2,2068,2
p2,2069,2
p2,2070,2
p2,2071,2
p2,2072,2
p2,2073,2
p2,2074,2
p2,2075,2
p2,2076,2
p2,2077,2
p2,2078,2
p2,2079,2
p2,2080,2
p2,2081,2
p2,2082,2
p2,2083,2
p2,2084,2
p2,2085,2
p2,2086,2
p2,2087,2
p2,2088,2
p2,2089,2
p2,2090,2
p2,2091,2
p2,2092,2
p2,2093,2
p2,2094,2
p2,2095,2
p2,2096,2
p2,2097,2
p2,2098,2
p2,2099,2
p66,2020,5
p66,2021,5
p66,2022,5
p66,2023,5
p66,2024,5
p66,2025,5
p66,2026,5
p66,2027,5
p66,2028,5
p66,2029,5
p66,2030,5
p66,2031,5
p66,2032,5
p66,2033,5
p66,2034,5
p66,2035,5
p66,2036,5
p66,2037,5
p66,2038,5
p66,2039,5
p66,2040,5
p66,2041,5
p66,2042,5
p66,2043,5
p66,2044,5
p66,2045,5
p66,2046,5
p66,2047,5
p66,2048,5
p66,2049,5
p66,2050,5
p66,2051,5
p66,2052,5
p66,2053,5
p66,2054,5
p66,2055,5
p66,2056,5
p66,2057,5
p66,2058,5
p66,2059,5
p66,2060,5
p66,2061,5
p66,2062,5
p66,2063,5
p66,2064,5
p66,2065,5
p66,2066,5
p66,2067,5
p66,2068,5
p66,2069,5
p66,2070,5
p66,2071,5
p66,2072,5
p66,2073,5
p66,2074,5
p66,2075,5
p66,2076,5
p66,2077,5
p66,2078,5
p66,2079,5
p66,2080,5
p66,2081,5
p66,2082,5
p66,2083,5
p66,2084,5
p66,2085,5
p66,2086,5
p66,2087,5
p66,2088,5
p66,2089,5
p66,2090,5
p66,2091,5
p66,2092,5
p66,2093,5
p66,2094,5
p66,2095,5
p66,2096,5
p66,2097,5
p66,2098,5
p66,2099,5
p73,2020,4
p73,2021,4
p73,2022,4
p73,2023,4
p73,2024,4
p73,2025,4
p73,2026,4
p73,2027,4
p73,2028,4
p73,2029,4
p73,2030,4
p73,2031,4
p73,2032,4
p73,2033,4
p73,2034,4
p73,2035,4
p73,2036,4
p73,2037,4
p73,2038,4
p73,2039,4
p73,2040,4
p73,2041,4
p73,2042,4
p73,2043,4
p73,2044,4
p73,2045,4
p73,2046,4
p73,2047,4
p73,2048,4
p73,2049,4
p73,2050,4
p73,2051,4
p73,2052,4
p73,2053,4
p73,2054,4
p73,2055,4
p73,2056,4
p73,2057,4
p73,2058,4
p73,2059,4
p73,2060,4
p73,2061,4
p73,2062,4
p73,2063,4
p73,2064,4
p73,2065,4
p73,2066,4
p73,2067,4
p73,2068,4
p73,2069,4
p73,2070,4
p73,2071,4
p73,2072,4
p73,2073,4
p73,2074,4
p73,2075,4
p73,2076,4
p73,2077,4
p73,2078,4
p73,2079,4
p73,2080,4
p73,2081,4
p73,2082,4
p73,2083,4
p73,2084,4
p73,2085,4
p73,2086,4
p73,2087,4
p73,2088,4
p73,2089,4
p73,2090,4
p73,2091,4
p73,2092,4
p73,2093,4
p73,2094,4
p73,2095,4
p73,2096,4
p73,2097,4
p73,2098,4
p73,2099,4
p35,2020,2
p35,2021,2
p35,2022,2
p35,2023,2
p35,2024,2
p35,2025,2
p35,2026,2
p35,2027,2
p35,2028,2
p35,2029,2
p35,2030,2
p35,2031,2
p35,2032,2
p35,2033,2
p35,2034,2
p35,2035,2
p35,2036,2
p35,2037,2
p35,2038,2
p35,2039,2
p35,2040,2
p35,2041,2
p35,2042,2
p35,2043,2
p35,2044,2
p35,2045,2
p35,2046,2
p35,2047,2
p35,2048,2
p35,2049,2
p35,2050,2
p35,2051,2
p35,2052,2
p35,2053,2
p35,2054,2
p35,2055,2
p35,2056,2
p35,2057,2
p35,2058,2
p35,2059,2
p35,2060,2
p35,2061,2
p35,2062,2
p35,2063,2
p35,2064,2
p35,2065,2
p35,2066,2
p35,2067,2
p35,2068,2
p35,2069,2
p35,2070,2
p35,2071,2
p35,2072,2
p35,2073,2
p35,2074,2
p35,2075,2
p35,2076,2
p35,2077,2
p35,2078,2
p35,2079,2
p35,2080,2
p35,2081,2
p35,2082,2
p35,2083,2
p35,2084,2
p35,2085,2
p35,2086,2
p35,2087,2
p35,2088,2
p35,2089,2
p35,2090,2
p35,2091,2
p35,2092,2
p35,2093,2
p35,2094,2
p35,2095,2
p35,2096,2
p35,2097,2
p35,2098,2
p35,2099,2
p20,2020,2
p20,2021,2
p20,2022,2
p20,2023,2
p20,2024,2
p20,2025,2
p20,2026,2
p20,2027,2
p20,2028,2
p20,2029,2
p20,2030,2
p20,2031,2
p20,2032,2
p20,2033,2
p20,2034,2
p20,2035,2
p20,2036,2
p20,2037,2
p20,2038,2
p20,2039,2
p20,2040,2
p20,2041,2
p20,2042,2
p20,2043,2
p20,2044,2
p20,2045,2
p20,2046,2
p20,2047,2
p20,2048,2
p20,2049,2
p20,2050,2
p20,2051,2
p20,2052,2
p20,2053,2
p20,2054,2
p20,2055,2
p20,2056,2
p20,2057,2
p20,2058,2
p20,2059,2
p20,2060,2
p20,2061,2
p20,2062,2
p20,2063,2
p20,2064,2
p20,2065,2
p20,2066,2
p20,2067,2
p20,2068,2
p20,2069,2
p20,2070,2
p20,2071,2
p20,2072,2
p20,2073,2
p20,2074,2
p20,2075,2
p20,2076,2
p20,2077,2
p20,2078,2
p20,2079,2
p20,2080,2
p20,2081,2
p20,2082,2
p20,2083,2
p20,2084,2
p20,2085,2
p20,2086,2
p20,2087,2
p20,2088,2
p20,2089,2
p20,2090,2
p20,2091,2
p20,2092,2
p20,2093,2
p20,2094,2
p20,2095,2
p20,2096,2
p20,2097,2
p20,2098,2
p20,2099,2
Nebraska,2036,2
Nebraska,2037,18
Nebraska,2038,40
Nebraska,2039,63
Nebraska,2040,70
Nebraska,2041,78
Nebraska,2042,87
Nebraska,2043,90
Nebraska,2044,98
Nebraska,2045,100
Nebraska,2046,106
Nebraska,2047,111
Nebraska,2048,115
Nebraska,2049,119
Nebraska,2050,126
Nebraska,2051,129
Nebraska,2052,138
Nebraska,2053,141
Nebraska,2054,152
Nebraska,2055,165
Nebraska,2056,178
Nebraska,2057,181
Nebraska,2058,188
Nebraska,2059,195
Nebraska,2060,199
Nebraska,2061,206
Nebraska,2062,215
Nebraska,2063,222
Nebraska,2064,227
Nebraska,2065,236
Nebraska,2066,240
Nebraska,2067,250
Nebraska,2068,256
Nebraska,2069,265
Nebraska,2070,269
Nebraska,2071,278
Nebraska,2072,293
Nebraska,2073,315
Nebraska,2074,327
Nebraska,2075,354
Nebraska,2076,365
Nebraska,2077,365
Nebraska,2078,365
Nebraska,2079,365
Nebraska,2080,366
Nebraska,2081,365
Nebraska,2082,365
Nebraska,2083,365
Nebraska,2084,366
Nebraska,2085,365
Nebraska,2086,365
Nebraska,2087,365
Nebraska,2088,366
Nebraska,2089,365
Nebraska,2090,365
Nebraska,2091,365
Nebraska,2092,366
Nebraska,2093,365
Nebraska,2094,365
Nebraska,2095,365
Nebraska,2096,366
Nebraska,2097,365
Nebraska,2098,365
Nebraska,2099,365
North Dakota,2038,44
North Dakota,2039,65
North Dakota,2040,71
North Dakota,2041,79
North Dakota,2042,84
North Dakota,2043,89
North Dakota,2044,93
North Dakota,2045,99
North Dakota,2046,101
North Dakota,2047,107
North Dakota,2048,111
North Dakota,2049,113
North Dakota,2050,120
North Dakota,2051,126
North Dakota,2052,132
North Dakota,2053,138
North Dakota,2054,145
North Dakota,2055,152
North Dakota,2056,157
North Dakota,2057,163
North Dakota,2058,167
North Dakota,2059,171
North Dakota,2060,179
North Dakota,2061,184
North Dakota,2062,189
North Dakota,2063,194
North Dakota,2064,202
North Dakota,2065,206
North Dakota,2066,213
North Dakota,2067,216
North Dakota,2068,225
North Dakota,2069,230
North Dakota,2070,238
North Dakota,2071,245
North Dakota,2072,253
North Dakota,2073,259
North Dakota,2074,267
North Dakota,2075,281
North Dakota,2076,292
North Dakota,2077,301
North Dakota,2078,311
North Dakota,2079,336
North Dakota,2080,364
North Dakota,2081,365
North Dakota,2082,365
North Dakota,2083,365
North Dakota,2084,366
North Dakota,2085,365
North Dakota,2086,365
North Dakota,2087,365
North Dakota,2088,366
North Dakota,2089,365
North Dakota,2090,365
North Dakota,2091,365
North Dakota,2092,366
North Dakota,2093,365
North Dakota,2094,365
North Dakota,2095,365
North Dakota,2096,366
North Dakota,2097,365
North Dakota,2098,365
North Dakota,2099,365
p12,2020,3
p12,2021,3
p12,2022,3
p12,2023,3
p12,2024,3
p12,2025,3
p12,2026,3
p12,2027,3
p12,2028,3
p12,2029,3
p12,2030,3
p12,2031,3
p12,2032,3
p12,2033,3
p12,2034,3
p12,2035,3
p12,2036,3
p12,2037,3
p12,2038,3
p12,2039,3
p12,2040,3
p12,2041,3
p12,2042,3
p12,2043,3
p12,2044,3
p12,2045,3
p12,2046,3
p12,2047,3
p12,2048,3
p12,2049,3
p12,2050,3
p12,2051,3
p12,2052,3
p12,2053,3
p12,2054,3
p12,2055,3
p12,2056,3
p12,2057,3
p12,2058,3
p12,2059,3
p12,2060,3
p12,2061,3
p12,2062,3
p12,2063,3
p12,2064,3
p12,2065,3
p12,2066,3
p12,2067,3
p12,2068,3
p12,2069,3
p12,2070,3
p12,2071,3
p12,2072,3
p12,2073,3
p12,2074,3
p12,2075,3
p12,2076,3
p12,2077,3
p12,2078,3
p12,2079,3
p12,2080,3
p12,2081,3
p12,2082,3
p12,2083,3
p12,2084,3
p12,2085,3
p12,2086,3
p12,2087,3
p12,2088,3
p12,2089,3
p12,2090,3
p12,2091,3
p12,2092,3
p12,2093,3
p12,2094,3
p12,2095,3
p12,2096,3
p12,2097,3
p12,2098,3
p12,2099,3
p38,2020,3
p38,2021,3
p38,2022,3
p38,2023,3
p38,2024,3
p38,2025,3
p38,2026,3
p38,2027,3
p38,2028,3
p38,2029,3
p38,2030,3
p38,2031,3
p38,2032,3
p38,2033,3
p38,2034,3
p38,2035,3
p38,2036,3
p38,2037,3
p38,2038,3
p38,2039,3
p38,2040,3
p38,2041,3
p38,2042,3
p38,2043,3
p38,2044,3
p38,2045,3
p38,2046,3
p38,2047,3
p38,2048,3
p38,2049,3
p38,2050,3
p38,2051,3
p38,2052,3
p38,2053,3
p38,2054,3
p38,2055,3
p38,2056,3
p38,2057,3
p38,2058,3
p38,2059,3
p38,2060,3
p38,2061,3
p38,2062,3
p38,2063,3
p38,2064,3
p38,2065,3
p38,2066,3
p38,2067,3
p38,2068,3
p38,2069,3
p38,2070,3
p38,2071,3
p38,2072,3
p38,2073,3
p38,2074,3
p38,2075,3
p38,2076,3
p38,2077,3
p38,2078,3
p38,2079,3
p38,2080,3
p38,2081,3
p38,2082,3
p38,2083,3
p38,2084,3
p38,2085,3
p38,2086,3
p38,2087,3
p38,2088,3
p38,2089,3
p38,2090,3
p38,2091,3
p38,2092,3
p38,2093,3
p38,2094,3
p38,2095,3
p38,2096,3
p38,2097,3
p38,2098,3
p38,2099,3
p44,2020,1
p44,2021,1
p44,2022,1
p44,2023,1
p44,2024,1
p44,2025,1
p44,2026,1
p44,2027,1
p44,2028,1
p44,2029,1
p44,2030,1
p44,2031,1
p44,2032,1
p44,2033,1
p44,2034,1
p44,2035,1
p44,2036,1
p44,2037,1
p44,2038,1
p44,2039,1
p44,2040,1
p44,2041,1
p44,2042,1
p44,2043,1
p44,2044,1
p44,2045,1
p44,2046,1
p44,2047,1
p44,2048,1
p44,2049,1
p44,2050,1
p44,2051,1
p44,2052,1
p44,2053,1
p44,2054,1
p44,2055,1
p44,2056,1
p44,2057,1
p44,2058,1
p44,2059,1
p44,2060,1
p44,2061,1
p44,2062,1
p44,2063,1
p44,2064,1
p44,2065,1
p44,2066,1
p44,2067,1
p44,2068,1
p44,2069,1
p44,2070,1
p44,2071,1
p44,2072,1
p44,2073,1
p44,2074,1
p44,2075,1
p44,2076,1
p44,2077,1
p44,2078,1
p44,2079,1
p44,2080,1
p44,2081,1
p44,2082,1
p44,2083,1
p44,2084,1
p44,2085,1
p44,2086,1
p44,2087,1
p44,2088,1
p44,2089,1
p44,2090,1
p44,2091,1
p44,2092,1
p44,2093,1
p44,2094,1
p44,2095,1
p44,2096,1
p44,2097,1
p44,2098,1
p44,2099,1
p51,2020,3
p51,2021,3
p51,2022,3
p51,2023,3
p51,2024,3
p51,2025,3
p51,2026,3
p51,2027,3
p51,2028,3
p51,2029,3
p51,2030,3
p51,2031,3
p51,2032,3
p51,2033,3
p51,2034,3
p51,2035,3
p51,2036,3
p51,2037,3
p51,2038,3
p51,2039,3
p51,2040,3
p51,2041,3
p51,2042,3
p51,2043,3
p51,2044,3
p51,2045,3
p51,2046,3
p51,2047,3
p51,2048,3
p51,2049,3
p51,2050,3
p51,2051,3
p51,2052,3
p51,2053,3
p51,2054,3
p51,2055,3
p51,2056,3
p51,2057,3
p51,2058,3
p51,2059,3
p51,2060,3
p51,2061,3
p51,2062,3
p51,2063,3
p51,2064,3
p51,2065,3
p51,2066,3
p51,2067,3
p51,2068,3
p51,2069,3
p51,2070,3
p51,2071,3
p51,2072,3
p51,2073,3
p51,2074,3
p51,2075,3
p51,2076,3
p51,2077,3
p51,2078,3
p51,2079,3
p51,2080,3
p51,2081,3
p51,2082,3
p51,2083,3
p51,2084,3
p51,2085,3
p51,2086,3
p51,2087,3
p51,2088,3
p51,2089,3
p51,2090,3
p51,2091,3
p51,2092,3
p51,2093,3
p51,2094,3
p51,2095,3
p51,2096,3
p51,2097,3
p51,2098,3
p51,2099,3
p89,2020,3
p89,2021,3
p89,2022,3
p89,2023,3
p89,2024,3
p89,2025,3
p89,2026,3
p89,2027,3
p89,2028,3
p89,2029,3
p89,2030,3
p89,2031,3
p89,2032,3
p89,2033,3
p89,2034,3
p89,2035,3
p89,2036,3
p89,2037,3
p89,2038,3
p89,2039,3
