region,Year,number_of_days
p12,2070,365
p12,2071,365
p12,2072,366
p12,2073,365
p12,2074,365
p12,2075,365
p12,2076,366
p12,2077,365
p12,2078,365
p12,2079,365
p12,2080,366
p12,2081,365
p12,2082,365
p12,2083,365
p12,2084,366
p12,2085,365
p12,2086,365
p12,2087,365
p12,2088,366
p12,2089,365
p12,2090,365
p12,2091,365
p12,2092,366
p12,2093,365
p12,2094,365
p12,2095,365
p12,2096,366
p12,2097,365
p12,2098,365
p12,2099,365
p25,2033,1
p25,2034,8
p25,2035,31
p25,2036,43
p25,2037,51
p25,2038,61
p25,2039,76
p25,2040,93
p25,2041,96
p25,2042,106
p25,2043,113
p25,2044,119
p25,2045,124
p25,2046,133
p25,2047,149
p25,2048,158
p25,2049,169
p25,2050,176
p25,2051,185
p25,2052,196
p25,2053,203
p25,2054,214
p25,2055,219
p25,2056,229
p25,2057,236
p25,2058,241
p25,2059,249
p25,2060,255
p25,2061,260
p25,2062,267
p25,2063,275
p25,2064,281
p25,2065,290
p25,2066,298
p25,2067,307
p25,2068,319
p25,2069,335
p25,2070,353
p25,2071,365
p25,2072,366
p25,2073,365
p25,2074,365
p25,2075,365
p25,2076,366
p25,2077,365
p25,2078,365
p25,2079,365
p25,2080,366
p25,2081,365
p25,2082,365
p25,2083,365
p25,2084,366
p25,2085,365
p25,2086,365
p25,2087,365
p25,2088,366
p25,2089,365
p25,2090,365
p25,2091,365
p25,2092,366
p25,2093,365
p25,2094,365
p25,2095,365
p25,2096,366
p25,2097,365
p25,2098,365
p25,2099,365
p46,2067,2
p46,2069,8
p46,2070,18
p46,2071,26
p46,2072,36
p46,2073,42
p46,2074,50
p46,2075,55
p46,2076,56
p46,2077,63
p46,2078,66
p46,2079,72
p46,2080,75
p46,2081,81
p46,2082,82
p46,2083,83
p46,2084,88
p46,2085,90
p46,2086,92
p46,2087,95
p46,2088,97
p46,2089,97
p46,2090,100
p46,2091,102
p46,2092,102
p46,2093,104
p46,2094,108
p46,2095,109
p46,2096,108
p46,2097,111
p46,2098,114
p46,2099,115
p36,2036,38
p36,2037,69
p36,2038,77
p36,2039,84
p36,2040,90
p36,2041,95
p36,2042,102
p36,2043,107
p36,2044,114
p36,2045,118
p36,2046,123
p36,2047,131
p36,2048,142
p36,2049,148
p36,2050,157
p36,2051,163
p36,2052,170
p36,2053,177
p36,2054,185
p36,2055,192
p36,2056,200
p36,2057,206
p36,2058,214
p36,2059,220
p36,2060,229
p36,2061,237
p36,2062,245
p36,2063,254
p36,2064,263
p36,2065,273
p36,2066,288
p36,2067,298
p36,2068,311
p36,2069,328
p36,2070,358
p36,2071,365
p36,2072,366
p36,2073,365
p36,2074,365
p36,2075,365
p36,2076,366
p36,2077,365
p36,2078,365
p36,2079,365
p36,2080,366
p36,2081,365
p36,2082,365
p36,2083,365
p36,2084,366
p36,2085,365
p36,2086,365
p36,2087,365
p36,2088,366
p36,2089,365
p36,2090,365
p36,2091,365
p36,2092,366
p36,2093,365
p36,2094,365
p36,2095,365
p36,2096,366
p36,2097,365
p36,2098,365
p36,2099,365
p71,2054,5
p71,2055,9
p71,2056,27
p71,2057,37
p71,2058,52
p71,2059,56
p71,2060,65
p71,2061,64
p71,2062,73
p71,2063,75
p71,2064,82
p71,2065,86
p71,2066,88
p71,2067,94
p71,2068,98
p71,2069,99
p71,2070,103
p71,2071,105
p71,2072,107
p71,2073,112
p71,2074,112
p71,2075,117
p71,2076,119
p71,2077,122
p71,2078,127
p71,2079,130
p71,2080,134
p71,2081,137
p71,2082,140
p71,2083,143
p71,2084,147
p71,2085,155
p71,2086,162
p71,2087,168
p71,2088,173
p71,2089,177
p71,2090,182
p71,2091,184
p71,2092,188
p71,2093,189
p71,2094,195
p71,2095,196
p71,2096,201
p71,2097,202
p71,2098,208
p71,2099,211
p49,2086,1
p49,2087,9
p49,2088,13
p49,2089,13
p49,2090,19
p49,2091,21
p49,2092,21
p49,2093,25
p49,2094,33
p49,2095,32
p49,2096,36
p49,2097,38
p49,2098,40
p49,2099,41
p39,2035,7
p39,2036,17
p39,2037,25
p39,2038,35
p39,2039,51
p39,2040,76
p39,2041,84
p39,2042,93
p39,2043,98
p39,2044,108
p39,2045,110
p39,2046,113
p39,2047,120
p39,2048,126
p39,2049,131
p39,2050,138
p39,2051,150
p39,2052,167
p39,2053,177
p39,2054,186
p39,2055,193
p39,2056,203
p39,2057,209
p39,2058,217
p39,2059,224
p39,2060,231
p39,2061,237
p39,2062,240
p39,2063,245
p39,2064,252
p39,2065,257
p39,2066,261
p39,2067,267
p39,2068,274
p39,2069,286
p39,2070,296
p39,2071,306
p39,2072,324
p39,2073,337
p39,2074,354
p39,2075,364
p39,2076,366
p39,2077,365
p39,2078,365
p39,2079,365
p39,2080,366
p39,2081,365
p39,2082,365
p39,2083,365
p39,2084,366
p39,2085,365
p39,2086,365
p39,2087,365
p39,2088,366
p39,2089,365
p39,2090,365
p39,2091,365
p39,2092,366
p39,2093,365
p39,2094,365
p39,2095,365
p39,2096,366
p39,2097,365
p39,2098,365
p39,2099,365
Montana,2040,14
Montana,2041,21
Montana,2042,43
Montana,2043,76
Montana,2044,92
Montana,2045,98
Montana,2046,104
Montana,2047,111
Montana,2048,116
Montana,2049,119
Montana,2050,126
Montana,2051,130
Montana,2052,138
Montana,2053,157
Montana,2054,164
Montana,2055,169
Montana,2056,178
Montana,2057,184
Montana,2058,194
Montana,2059,202
Montana,2060,209
Montana,2061,215
Montana,2062,220
Montana,2063,228
Montana,2064,235
Montana,2065,239
Montana,2066,245
Montana,2067,253
Montana,2068,265
Montana,2069,271
Montana,2070,280
Montana,2071,290
Montana,2072,296
Montana,2073,303
Montana,2074,309
Montana,2075,316
Montana,2076,321
Montana,2077,336
Montana,2078,363
Montana,2079,365
Montana,2080,366
Montana,2081,365
Montana,2082,365
Montana,2083,365
Montana,2084,366
Montana,2085,365
Montana,2086,365
Montana,2087,365
Montana,2088,366
Montana,2089,365
Montana,2090,365
Montana,2091,365
Montana,2092,366
Montana,2093,365
Montana,2094,365
Montana,2095,365
Montana,2096,366
Montana,2097,365
Montana,2098,365
Montana,2099,365
New Hampshire,2066,2
New Hampshire,2067,14
New Hampshire,2068,17
New Hampshire,2069,24
New Hampshire,2070,34
New Hampshire,2071,37
New Hampshire,2072,40
New Hampshire,2073,51
New Hampshire,2074,58
New Hampshire,2075,63
New Hampshire,2076,66
New Hampshire,2077,69
New Hampshire,2078,72
New Hampshire,2079,79
New Hampshire,2080,86
New Hampshire,2081,83
New Hampshire,2082,87
New Hampshire,2083,96
New Hampshire,2084,98
New Hampshire,2085,97
New Hampshire,2086,104
New Hampshire,2087,110
New Hampshire,2088,112
New Hampshire,2089,115
New Hampshire,2090,117
New Hampshire,2091,117
New Hampshire,2092,123
New Hampshire,2093,127
New Hampshire,2094,128
New Hampshire,2095,129
New Hampshire,2096,133
New Hampshire,2097,132
New Hampshire,2098,137
New Hampshire,2099,140
Vermont,2060,2
Vermont,2061,3
Vermont,2062,11
Vermont,2063,18
Vermont,2064,23
Vermont,2065,34
Vermont,2066,39
Vermont,2067,43
Vermont,2068,53
Vermont,2069,61
Vermont,2070,66
Vermont,2071,73
Vermont,2072,79
Vermont,2073,79
Vermont,2074,83
Vermont,2075,88
Vermont,2076,92
Vermont,2077,93
Vermont,2078,100
Vermont,2079,103
Vermont,2080,107
Vermont,2081,108
Vermont,2082,116
Vermont,2083,116
Vermont,2084,121
Vermont,2085,124
Vermont,2086,126
Vermont,2087,127
Vermont,2088,131
Vermont,2089,134
Vermont,2090,137
Vermont,2091,139
Vermont,2092,142
Vermont,2093,146
Vermont,2094,145
Vermont,2095,147
Vermont,2096,153
Vermont,2097,154
Vermont,2098,156
Vermont,2099,160
p3,2044,15
p3,2045,28
p3,2046,41
p3,2047,53
p3,2048,63
p3,2049,77
p3,2050,90
p3,2051,98
p3,2052,101
p3,2053,107
p3,2054,110
p3,2055,115
p3,2056,121
p3,2057,123
p3,2058,128
p3,2059,131
p3,2060,137
p3,2061,141
p3,2062,147
p3,2063,158
p3,2064,165
p3,2065,169
p3,2066,176
p3,2067,183
p3,2068,192
p3,2069,194
p3,2070,200
p3,2071,205
p3,2072,211
p3,2073,214
p3,2074,219
p3,2075,224
p3,2076,226
p3,2077,231
p3,2078,235
p3,2079,239
p3,2080,244
p3,2081,252
p3,2082,271
p3,2083,273
p3,2084,283
p3,2085,287
p3,2086,291
p3,2087,296
p3,2088,303
p3,2089,307
p3,2090,309
p3,2091,315
p3,2092,322
p3,2093,323
p3,2094,337
p3,2095,353
p3,2096,365
p3,2097,365
p3,2098,365
p3,2099,365
p11,2030,18
p11,2031,32
p11,2032,77
p11,2033,100
p11,2034,111
p11,2035,140
p11,2036,160
p11,2037,169
p11,2038,197
p11,2039,212
p11,2040,229
p11,2041,242
p11,2042,256
p11,2043,262
p11,2044,269
p11,2045,280
p11,2046,290
p11,2047,313
p11,2048,366
p11,2049,365
p11,2050,365
p11,2051,365
p11,2052,366
p11,2053,365
p11,2054,365
p11,2055,365
p11,2056,366
p11,2057,365
p11,2058,365
p11,2059,365
p11,2060,366
p11,2061,365
p11,2062,365
p11,2063,365
p11,2064,366
p11,2065,365
p11,2066,365
p11,2067,365
p11,2068,366
p11,2069,365
p11,2070,365
p11,2071,365
p11,2072,366
p11,2073,365
p11,2074,365
p11,2075,365
p11,2076,366
p11,2077,365
p11,2078,365
p11,2079,365
p11,2080,366
p11,2081,365
p11,2082,365
p11,2083,365
p11,2084,366
p11,2085,365
p11,2086,365
p11,2087,365
p11,2088,366
p11,2089,365
p11,2090,365
p11,2091,365
p11,2092,366
p11,2093,365
p11,2094,365
p11,2095,365
p11,2096,366
p11,2097,365
p11,2098,365
p11,2099,365
p56,2095,4
p56,2096,5
p56,2097,6
p56,2098,12
p56,2099,17
p26,2032,4
p26,2033,11
p26,2034,28
p26,2035,40
p26,2036,59
p26,2037,85
p26,2038,92
p26,2039,102
p26,2040,106
p26,2041,114
p26,2042,122
p26,2043,128
p26,2044,146
p26,2045,162
p26,2046,168
p26,2047,176
p26,2048,188
p26,2049,195
p26,2050,207
p26,2051,213
p26,2052,227
p26,2053,231
p26,2054,238
p26,2055,246
p26,2056,249
p26,2057,257
p26,2058,264
p26,2059,269
p26,2060,280
p26,2061,285
p26,2062,296
p26,2063,308
p26,2064,324
p26,2065,345
p26,2066,362
p26,2067,365
p26,2068,366
p26,2069,365
p26,2070,365
p26,2071,365
p26,2072,366
p26,2073,365
p26,2074,365
p26,2075,365
p26,2076,366
p26,2077,365
p26,2078,365
p26,2079,365
p26,2080,366
p26,2081,365
p26,2082,365
p26,2083,365
p26,2084,366
p26,2085,365
p26,2086,365
p26,2087,365
p26,2088,366
p26,2089,365
p26,2090,365
p26,2091,365
p26,2092,366
p26,2093,365
p26,2094,365
p26,2095,365
p26,2096,366
p26,2097,365
p26,2098,365
p26,2099,365
p45,2042,6
p45,2043,28
p45,2044,52
p45,2045,62
p45,2046,69
p45,2047,78
p45,2048,82
p45,2049,86
p45,2050,90
p45,2051,96
p45,2052,102
p45,2053,103
p45,2054,108
p45,2055,110
p45,2056,114
p45,2057,116
p45,2058,122
p45,2059,127
p45,2060,133
p45,2061,135
p45,2062,141
p45,2063,148
p45,2064,156
p45,2065,166
p45,2066,170
p45,2067,177
p45,2068,187
p45,2069,189
p45,2070,194
p45,2071,199
p45,2072,208
p45,2073,211
p45,2074,217
p45,2075,221
p45,2076,230
p45,2077,234
p45,2078,241
p45,2079,249
p45,2080,253
p45,2081,263
p45,2082,272
p45,2083,279
p45,2084,294
p45,2085,316
p45,2086,340
p45,2087,363
p45,2088,366
p45,2089,365
p45,2090,365
p45,2091,365
p45,2092,366
p45,2093,365
p45,2094,365
p45,2095,365
p45,2096,366
p45,2097,365
p45,2098,365
p45,2099,365
p35,2035,12
p35,2036,42
p35,2037,72
p35,2038,79
p35,2039,86
p35,2040,92
p35,2041,97
p35,2042,103
p35,2043,109
p35,2044,117
p35,2045,121
p35,2046,124
p35,2047,132
p35,2048,141
p35,2049,149
p35,2050,157
p35,2051,166
p35,2052,174
p35,2053,181
p35,2054,189
p35,2055,196
p35,2056,204
p35,2057,211
p35,2058,219
p35,2059,224
p35,2060,233
p35,2061,241
p35,2062,250
p35,2063,257
p35,2064,267
p35,2065,279
p35,2066,288
p35,2067,298
p35,2068,308
p35,2069,319
p35,2070,335
p35,2071,363
p35,2072,366
p35,2073,365
p35,2074,365
p35,2075,365
p35,2076,366
p35,2077,365
p35,2078,365
p35,2079,365
p35,2080,366
p35,2081,365
p35,2082,365
p35,2083,365
p35,2084,366
p35,2085,365
p35,2086,365
p35,2087,365
p35,2088,366
p35,2089,365
p35,2090,365
p35,2091,365
p35,2092,366
p35,2093,365
p35,2094,365
p35,2095,365
p35,2096,366
p35,2097,365
p35,2098,365
p35,2099,365
p72,2092,2
p72,2093,10
p72,2094,17
p72,2095,19
p72,2096,27
p72,2097,32
p72,2098,35
p72,2099,45
p83,2093,2
p83,2094,7
p83,2095,10
p83,2096,18
p83,2097,25
p83,2098,34
p83,2099,40
usa,2093,2
usa,2094,8
usa,2095,13
usa,2096,22
usa,2097,25
usa,2098,27
usa,2099,36
p59,2050,3
p59,2051,12
p59,2052,21
p59,2053,27
p59,2054,33
p59,2055,42
p59,2056,45
p59,2057,52
p59,2058,61
p59,2059,68
p59,2060,75
p59,2061,83
p59,2062,87
p59,2063,95
p59,2064,99
p59,2065,103
p59,2066,107
p59,2067,112
p59,2068,117
p59,2069,122
p59,2070,123
p59,2071,126
p59,2072,129
p59,2073,134
p59,2074,138
p59,2075,141
p59,2076,149
p59,2077,151
p59,2078,164
p59,2079,164
p59,2080,172
p59,2081,181
p59,2082,184
p59,2083,188
p59,2084,194
p59,2085,197
p59,2086,200
p59,2087,209
p59,2088,215
p59,2089,223
p59,2090,224
p59,2091,226
p59,2092,233
p59,2093,236
p59,2094,238
p59,2095,243
p59,2096,252
p59,2097,255
p59,2098,261
p59,2099,267
Maine,2051,2
Maine,2053,15
Maine,2054,20
Maine,2055,22
Maine,2056,37
Maine,2057,43
Maine,2058,50
Maine,2059,61
Maine,2060,68
Maine,2061,73
Maine,2062,83
Maine,2063,83
Maine,2064,92
Maine,2065,99
Maine,2066,100
Maine,2067,106
Maine,2068,111
Maine,2069,114
Maine,2070,116
Maine,2071,122
Maine,2072,125
Maine,2073,127
Maine,2074,130
Maine,2075,134
Maine,2076,138
Maine,2077,140
Maine,2078,144
Maine,2079,150
Maine,2080,152
Maine,2081,152
Maine,2082,160
Maine,2083,160
Maine,2084,164
Maine,2085,168
Maine,2086,174
Maine,2087,174
Maine,2088,177
Maine,2089,184
Maine,2090,187
Maine,2091,191
Maine,2092,197
Maine,2093,199
Maine,2094,203
Maine,2095,206
Maine,2096,212
Maine,2097,214
Maine,2098,219
Maine,2099,227
South Dakota,2032,4
South Dakota,2033,39
South Dakota,2034,71
South Dakota,2035,79
South Dakota,2036,86
South Dakota,2037,95
South Dakota,2038,99
South Dakota,2039,106
South Dakota,2040,111
South Dakota,2041,117
South Dakota,2042,123
South Dakota,2043,129
South Dakota,2044,139
South Dakota,2045,148
South Dakota,2046,161
South Dakota,2047,171
South Dakota,2048,183
South Dakota,2049,189
South Dakota,2050,197
South Dakota,2051,203
South Dakota,2052,212
South Dakota,2053,222
South Dakota,2054,230
South Dakota,2055,238
South Dakota,2056,246
South Dakota,2057,254
South Dakota,2058,263
South Dakota,2059,274
South Dakota,2060,292
South Dakota,2061,311
South Dakota,2062,336
South Dakota,2063,359
South Dakota,2064,366
South Dakota,2065,365
South Dakota,2066,365
South Dakota,2067,365
South Dakota,2068,366
South Dakota,2069,365
South Dakota,2070,365
South Dakota,2071,365
South Dakota,2072,366
South Dakota,2073,365
South Dakota,2074,365
South Dakota,2075,365
South Dakota,2076,366
South Dakota,2077,365
South Dakota,2078,365
South Dakota,2079,365
South Dakota,2080,366
South Dakota,2081,365
South Dakota,2082,365
South Dakota,2083,365
South Dakota,2084,366
South Dakota,2085,365
South Dakota,2086,365
South Dakota,2087,365
South Dakota,2088,366
South Dakota,2089,365
South Dakota,2090,365
South Dakota,2091,365
South Dakota,2092,366
South Dakota,2093,365
South Dakota,2094,365
South Dakota,2095,365
South Dakota,2096,366
South Dakota,2097,365
South Dakota,2098,365
South Dakota,2099,365
North Dakota,2038,44
North Dakota,2039,65
North Dakota,2040,71
North Dakota,2041,79
North Dakota,2042,84
North Dakota,2043,89
North Dakota,2044,93
North Dakota,2045,99
North Dakota,2046,101
North Dakota,2047,107
North Dakota,2048,111
North Dakota,2049,113
North Dakota,2050,120
North Dakota,2051,126
North Dakota,2052,132
North Dakota,2053,138
North Dakota,2054,145
North Dakota,2055,152
North Dakota,2056,157
North Dakota,2057,163
North Dakota,2058,167
North Dakota,2059,171
North Dakota,2060,179
North Dakota,2061,184
North Dakota,2062,189
North Dakota,2063,194
North Dakota,2064,202
North Dakota,2065,206
North Dakota,2066,213
North Dakota,2067,216
North Dakota,2068,225
North Dakota,2069,230
North Dakota,2070,238
North Dakota,2071,245
North Dakota,2072,253
North Dakota,2073,259
North Dakota,2074,267
North Dakota,2075,281
North Dakota,2076,292
North Dakota,2077,301
North Dakota,2078,311
North Dakota,2079,336
North Dakota,2080,364
North Dakota,2081,365
North Dakota,2082,365
North Dakota,2083,365
North Dakota,2084,366
North Dakota,2085,365
North Dakota,2086,365
North Dakota,2087,365
North Dakota,2088,366
North Dakota,2089,365
North Dakota,2090,365
North Dakota,2091,365
North Dakota,2092,366
North Dakota,2093,365
North Dakota,2094,365
North Dakota,2095,365
North Dakota,2096,366
North Dakota,2097,365
North Dakota,2098,365
North Dakota,2099,365
p29,2032,5
p29,2033,14
p29,2034,29
p29,2035,38
p29,2036,51
p29,2037,55
p29,2038,70
p29,2039,82
p29,2040,93
p29,2041,100
p29,2042,107
p29,2043,114
p29,2044,121
p29,2045,127
p29,2046,132
p29,2047,139
p29,2048,159
p29,2049,172
p29,2050,178
p29,2051,184
p29,2052,195
p29,2053,202
p29,2054,213
p29,2055,220
p29,2056,231
p29,2057,235
p29,2058,241
p29,2059,248
p29,2060,253
p29,2061,259
p29,2062,266
p29,2063,272
p29,2064,281
p29,2065,291
p29,2066,302
p29,2067,338
p29,2068,361
p29,2069,365
p29,2070,365
p29,2071,365
p29,2072,366
p29,2073,365
p29,2074,365
p29,2075,365
p29,2076,366
p29,2077,365
p29,2078,365
p29,2079,365
p29,2080,366
p29,2081,365
p29,2082,365
p29,2083,365
p29,2084,366
p29,2085,365
p29,2086,365
p29,2087,365
p29,2088,366
p29,2089,365
p29,2090,365
p29,2091,365
p29,2092,366
p29,2093,365
p29,2094,365
p29,2095,365
p29,2096,366
p29,2097,365
p29,2098,365
p29,2099,365
