region,Year,number_of_days
Minnesota,2095,2
Minnesota,2096,2
Minnesota,2097,2
Minnesota,2098,2
Minnesota,2099,2
p54,2059,2
p54,2060,2
p54,2061,2
p54,2062,2
p54,2063,2
p54,2064,2
p54,2065,2
p54,2066,2
p54,2067,2
p54,2068,2
p54,2069,2
p54,2070,2
p54,2071,2
p54,2072,2
p54,2073,2
p54,2074,2
p54,2075,2
p54,2076,2
p54,2077,2
p54,2078,2
p54,2079,2
p54,2080,2
p54,2081,2
p54,2082,2
p54,2083,2
p54,2084,2
p54,2085,2
p54,2086,2
p54,2087,2
p54,2088,2
p54,2089,2
p54,2090,2
p54,2091,2
p54,2092,2
p54,2093,2
p54,2094,2
p54,2095,2
p54,2096,2
p54,2097,2
p54,2098,2
p54,2099,2
p41,2040,11
p41,2041,11
p41,2042,11
p41,2043,11
p41,2044,11
p41,2045,11
p41,2046,11
p41,2047,11
p41,2048,11
p41,2049,11
p41,2050,11
p41,2051,11
p41,2052,11
p41,2053,11
p41,2054,11
p41,2055,11
p41,2056,11
p41,2057,11
p41,2058,11
p41,2059,11
p41,2060,11
p41,2061,11
p41,2062,11
p41,2063,11
p41,2064,11
p41,2065,11
p41,2066,11
p41,2067,11
p41,2068,11
p41,2069,11
p41,2070,11
p41,2071,11
p41,2072,11
p41,2073,11
p41,2074,11
p41,2075,11
p41,2076,11
p41,2077,11
p41,2078,11
p41,2079,11
p41,2080,11
p41,2081,11
p41,2082,11
p41,2083,11
p41,2084,11
p41,2085,11
p41,2086,11
p41,2087,11
p41,2088,11
p41,2089,11
p41,2090,11
p41,2091,11
p41,2092,11
p41,2093,11
p41,2094,11
p41,2095,11
p41,2096,11
p41,2097,11
p41,2098,11
p41,2099,11
p133,2083,2
p133,2085,2
p133,2086,2
p133,2087,2
p133,2088,2
p133,2089,2
p133,2090,2
p133,2091,2
p133,2092,2
p133,2093,2
p133,2094,2
p133,2095,2
p133,2096,2
p133,2097,2
p133,2098,2
p133,2099,2
p81,2077,3
p81,2079,3
p81,2080,3
p81,2081,3
p81,2082,3
p81,2083,3
p81,2084,3
p81,2085,3
p81,2086,3
p81,2087,3
p81,2088,3
p81,2089,3
p81,2090,3
p81,2091,3
p81,2092,3
p81,2093,3
p81,2094,3
p81,2095,3
p81,2096,3
p81,2097,3
p81,2098,3
p81,2099,3
p2,2049,5
p2,2050,5
p2,2051,5
p2,2052,5
p2,2053,5
p2,2054,5
p2,2055,5
p2,2056,5
p2,2057,5
p2,2058,5
p2,2059,5
p2,2060,5
p2,2061,5
p2,2062,5
p2,2063,5
p2,2064,5
p2,2065,5
p2,2066,5
p2,2067,5
p2,2068,5
p2,2069,5
p2,2070,5
p2,2071,5
p2,2072,5
p2,2073,5
p2,2074,5
p2,2075,5
p2,2076,5
p2,2077,5
p2,2078,5
p2,2079,5
p2,2080,5
p2,2081,5
p2,2082,5
p2,2083,5
p2,2084,5
p2,2085,5
p2,2086,5
p2,2087,5
p2,2088,5
p2,2089,5
p2,2090,5
p2,2091,5
p2,2092,5
p2,2093,5
p2,2094,5
p2,2095,5
p2,2096,5
p2,2097,5
p2,2098,5
p2,2099,5
p59,2050,3
p59,2051,3
p59,2052,3
p59,2053,3
p59,2054,3
p59,2055,3
p59,2056,3
p59,2057,3
p59,2058,3
p59,2059,3
p59,2060,3
p59,2061,3
p59,2062,3
p59,2063,3
p59,2064,3
p59,2065,3
p59,2066,3
p59,2067,3
p59,2068,3
p59,2069,3
p59,2070,3
p59,2071,3
p59,2072,3
p59,2073,3
p59,2074,3
p59,2075,3
p59,2076,3
p59,2077,3
p59,2078,3
p59,2079,3
p59,2080,3
p59,2081,3
p59,2082,3
p59,2083,3
p59,2084,3
p59,2085,3
p59,2086,3
p59,2087,3
p59,2088,3
p59,2089,3
p59,2090,3
p59,2091,3
p59,2092,3
p59,2093,3
p59,2094,3
p59,2095,3
p59,2096,3
p59,2097,3
p59,2098,3
p59,2099,3
p73,2097,2
p73,2098,2
p73,2099,2
p35,2035,12
p35,2036,12
p35,2037,12
p35,2038,12
p35,2039,12
p35,2040,12
p35,2041,12
p35,2042,12
p35,2043,12
p35,2044,12
p35,2045,12
p35,2046,12
p35,2047,12
p35,2048,12
p35,2049,12
p35,2050,12
p35,2051,12
p35,2052,12
p35,2053,12
p35,2054,12
p35,2055,12
p35,2056,12
p35,2057,12
p35,2058,12
p35,2059,12
p35,2060,12
p35,2061,12
p35,2062,12
p35,2063,12
p35,2064,12
p35,2065,12
p35,2066,12
p35,2067,12
p35,2068,12
p35,2069,12
p35,2070,12
p35,2071,12
p35,2072,12
p35,2073,12
p35,2074,12
p35,2075,12
p35,2076,12
p35,2077,12
p35,2078,12
p35,2079,12
p35,2080,12
p35,2081,12
p35,2082,12
p35,2083,12
p35,2084,12
p35,2085,12
p35,2086,12
p35,2087,12
p35,2088,12
p35,2089,12
p35,2090,12
p35,2091,12
p35,2092,12
p35,2093,12
p35,2094,12
p35,2095,12
p35,2096,12
p35,2097,12
p35,2098,12
p35,2099,12
p20,2036,11
p20,2037,11
p20,2038,11
p20,2039,11
p20,2040,11
p20,2041,11
p20,2042,11
p20,2043,11
p20,2044,11
p20,2045,11
p20,2046,11
p20,2047,11
p20,2048,11
p20,2049,11
p20,2050,11
p20,2051,11
p20,2052,11
p20,2053,11
p20,2054,11
p20,2055,11
p20,2056,11
p20,2057,11
p20,2058,11
p20,2059,11
p20,2060,11
p20,2061,11
p20,2062,11
p20,2063,11
p20,2064,11
p20,2065,11
p20,2066,11
p20,2067,11
p20,2068,11
p20,2069,11
p20,2070,11
p20,2071,11
p20,2072,11
p20,2073,11
p20,2074,11
p20,2075,11
p20,2076,11
p20,2077,11
p20,2078,11
p20,2079,11
p20,2080,11
p20,2081,11
p20,2082,11
p20,2083,11
p20,2084,11
p20,2085,11
p20,2086,11
p20,2087,11
p20,2088,11
p20,2089,11
p20,2090,11
p20,2091,11
p20,2092,11
p20,2093,11
p20,2094,11
p20,2095,11
p20,2096,11
p20,2097,11
p20,2098,11
p20,2099,11
Nebraska,2036,2
Nebraska,2037,2
Nebraska,2038,2
Nebraska,2039,2
Nebraska,2040,2
Nebraska,2041,2
Nebraska,2042,2
Nebraska,2043,2
Nebraska,2044,2
Nebraska,2045,2
Nebraska,2046,2
Nebraska,2047,2
Nebraska,2048,2
Nebraska,2049,2
Nebraska,2050,2
Nebraska,2051,2
Nebraska,2052,2
Nebraska,2053,2
Nebraska,2054,2
Nebraska,2055,2
Nebraska,2056,2
Nebraska,2057,2
Nebraska,2058,2
Nebraska,2059,2
Nebraska,2060,2
Nebraska,2061,2
Nebraska,2062,2
Nebraska,2063,2
Nebraska,2064,2
Nebraska,2065,2
Nebraska,2066,2
Nebraska,2067,2
Nebraska,2068,2
Nebraska,2069,2
Nebraska,2070,2
Nebraska,2071,2
Nebraska,2072,2
Nebraska,2073,2
Nebraska,2074,2
Nebraska,2075,2
Nebraska,2076,2
Nebraska,2077,2
Nebraska,2078,2
Nebraska,2079,2
Nebraska,2080,2
Nebraska,2081,2
Nebraska,2082,2
Nebraska,2083,2
Nebraska,2084,2
Nebraska,2085,2
Nebraska,2086,2
Nebraska,2087,2
Nebraska,2088,2
Nebraska,2089,2
Nebraska,2090,2
Nebraska,2091,2
Nebraska,2092,2
Nebraska,2093,2
Nebraska,2094,2
Nebraska,2095,2
Nebraska,2096,2
Nebraska,2097,2
Nebraska,2098,2
Nebraska,2099,2
North Dakota,2038,44
North Dakota,2039,44
North Dakota,2040,44
North Dakota,2041,44
North Dakota,2042,44
North Dakota,2043,44
North Dakota,2044,44
North Dakota,2045,44
North Dakota,2046,44
North Dakota,2047,44
North Dakota,2048,44
North Dakota,2049,44
North Dakota,2050,44
North Dakota,2051,44
North Dakota,2052,44
North Dakota,2053,44
North Dakota,2054,44
North Dakota,2055,44
North Dakota,2056,44
North Dakota,2057,44
North Dakota,2058,44
North Dakota,2059,44
North Dakota,2060,44
North Dakota,2061,44
North Dakota,2062,44
North Dakota,2063,44
North Dakota,2064,44
North Dakota,2065,44
North Dakota,2066,44
North Dakota,2067,44
North Dakota,2068,44
North Dakota,2069,44
North Dakota,2070,44
North Dakota,2071,44
North Dakota,2072,44
North Dakota,2073,44
North Dakota,2074,44
North Dakota,2075,44
North Dakota,2076,44
North Dakota,2077,44
North Dakota,2078,44
North Dakota,2079,44
North Dakota,2080,44
North Dakota,2081,44
North Dakota,2082,44
North Dakota,2083,44
North Dakota,2084,44
North Dakota,2085,44
North Dakota,2086,44
North Dakota,2087,44
North Dakota,2088,44
North Dakota,2089,44
North Dakota,2090,44
North Dakota,2091,44
North Dakota,2092,44
North Dakota,2093,44
North Dakota,2094,44
North Dakota,2095,44
North Dakota,2096,44
North Dakota,2097,44
North Dakota,2098,44
North Dakota,2099,44
p12,2030,3
p12,2031,3
p12,2032,3
p12,2033,3
p12,2034,3
p12,2035,3
p12,2036,3
p12,2037,3
p12,2038,3
p12,2039,3
p12,2040,3
p12,2041,3
p12,2042,3
p12,2043,3
p12,2044,3
p12,2045,3
p12,2046,3
p12,2047,3
p12,2048,3
p12,2049,3
p12,2050,3
p12,2051,3
p12,2052,3
p12,2053,3
p12,2054,3
p12,2055,3
p12,2056,3
p12,2057,3
p12,2058,3
p12,2059,3
p12,2060,3
p12,2061,3
p12,2062,3
p12,2063,3
p12,2064,3
p12,2065,3
p12,2066,3
p12,2067,3
p12,2068,3
p12,2069,3
p12,2070,3
p12,2071,3
p12,2072,3
p12,2073,3
p12,2074,3
p12,2075,3
p12,2076,3
p12,2077,3
p12,2078,3
p12,2079,3
p12,2080,3
p12,2081,3
p12,2082,3
p12,2083,3
p12,2084,3
p12,2085,3
p12,2086,3
p12,2087,3
p12,2088,3
p12,2089,3
p12,2090,3
p12,2091,3
p12,2092,3
p12,2093,3
p12,2094,3
p12,2095,3
p12,2096,3
p12,2097,3
p12,2098,3
p12,2099,3
p38,2033,19
p38,2034,19
p38,2035,19
p38,2036,19
p38,2037,19
p38,2038,19
p38,2039,19
p38,2040,19
p38,2041,19
p38,2042,19
p38,2043,19
p38,2044,19
p38,2045,19
p38,2046,19
p38,2047,19
p38,2048,19
p38,2049,19
p38,2050,19
p38,2051,19
p38,2052,19
p38,2053,19
p38,2054,19
p38,2055,19
p38,2056,19
p38,2057,19
p38,2058,19
p38,2059,19
p38,2060,19
p38,2061,19
p38,2062,19
p38,2063,19
p38,2064,19
p38,2065,19
p38,2066,19
p38,2067,19
p38,2068,19
p38,2069,19
p38,2070,19
p38,2071,19
p38,2072,19
p38,2073,19
p38,2074,19
p38,2075,19
p38,2076,19
p38,2077,19
p38,2078,19
p38,2079,19
p38,2080,19
p38,2081,19
p38,2082,19
p38,2083,19
p38,2084,19
p38,2085,19
p38,2086,19
p38,2087,19
p38,2088,19
p38,2089,19
p38,2090,19
p38,2091,19
p38,2092,19
p38,2093,19
p38,2094,19
p38,2095,19
p38,2096,19
p38,2097,19
p38,2098,19
p38,2099,19
p44,2040,3
p44,2041,3
p44,2042,3
p44,2043,3
p44,2044,3
p44,2045,3
p44,2046,3
p44,2047,3
p44,2048,3
p44,2049,3
p44,2050,3
p44,2051,3
p44,2052,3
p44,2053,3
p44,2054,3
p44,2055,3
p44,2056,3
p44,2057,3
p44,2058,3
p44,2059,3
p44,2060,3
p44,2061,3
p44,2062,3
p44,2063,3
p44,2064,3
p44,2065,3
p44,2066,3
p44,2067,3
p44,2068,3
p44,2069,3
p44,2070,3
p44,2071,3
p44,2072,3
p44,2073,3
p44,2074,3
p44,2075,3
p44,2076,3
p44,2077,3
p44,2078,3
p44,2079,3
p44,2080,3
p44,2081,3
p44,2082,3
p44,2083,3
p44,2084,3
p44,2085,3
p44,2086,3
p44,2087,3
p44,2088,3
p44,2089,3
p44,2090,3
p44,2091,3
p44,2092,3
p44,2093,3
p44,2094,3
p44,2095,3
p44,2096,3
p44,2097,3
p44,2098,3
p44,2099,3
p76,2060,7
p76,2061,7
p76,2062,7
p76,2063,7
p76,2064,7
p76,2065,7
p76,2066,7
p76,2067,7
p76,2068,7
p76,2069,7
p76,2070,7
p76,2071,7
p76,2072,7
p76,2073,7
p76,2074,7
p76,2075,7
p76,2076,7
p76,2077,7
p76,2078,7
p76,2079,7
p76,2080,7
p76,2081,7
p76,2082,7
p76,2083,7
p76,2084,7
p76,2085,7
p76,2086,7
p76,2087,7
p76,2088,7
p76,2089,7
p76,2090,7
p76,2091,7
p76,2092,7
p76,2093,7
p76,2094,7
p76,2095,7
p76,2096,7
p76,2097,7
p76,2098,7
p76,2099,7
Wyoming,2032,3
Wyoming,2033,3
Wyoming,2034,3
Wyoming,2035,3
Wyoming,2036,3
Wyoming,2037,3
Wyoming,2038,3
Wyoming,2039,3
Wyoming,2040,3
Wyoming,2041,3
Wyoming,2042,3
Wyoming,2043,3
Wyoming,2044,3
Wyoming,2045,3
Wyoming,2046,3
Wyoming,2047,3
Wyoming,2048,3
Wyoming,2049,3
Wyoming,2050,3
Wyoming,2051,3
Wyoming,2052,3
Wyoming,2053,3
Wyoming,2054,3
Wyoming,2055,3
Wyoming,2056,3
Wyoming,2057,3
Wyoming,2058,3
Wyoming,2059,3
Wyoming,2060,3
Wyoming,2061,3
Wyoming,2062,3
Wyoming,2063,3
Wyoming,2064,3
Wyoming,2065,3
Wyoming,2066,3
Wyoming,2067,3
Wyoming,2068,3
Wyoming,2069,3
Wyoming,2070,3
Wyoming,2071,3
Wyoming,2072,3
Wyoming,2073,3
Wyoming,2074,3
Wyoming,2075,3
Wyoming,2076,3
Wyoming,2077,3
Wyoming,2078,3
Wyoming,2079,3
Wyoming,2080,3
Wyoming,2081,3
Wyoming,2082,3
Wyoming,2083,3
Wyoming,2084,3
Wyoming,2085,3
Wyoming,2086,3
Wyoming,2087,3
Wyoming,2088,3
Wyoming,2089,3
Wyoming,2090,3
Wyoming,2091,3
Wyoming,2092,3
Wyoming,2093,3
Wyoming,2094,3
Wyoming,2095,3
Wyoming,2096,3
Wyoming,2097,3
Wyoming,2098,3
Wyoming,2099,3
p63,2081,2
p63,2082,2
p63,2083,2
p63,2084,2
p63,2085,2
p63,2086,2
p63,2087,2
p63,2088,2
p63,2089,2
p63,2090,2
p63,2091,2
p63,2092,2
p63,2093,2
p63,2094,2
p63,2095,2
p63,2096,2
p63,2097,2
p63,2098,2
p63,2099,2
p7,2032,2
p7,2033,2
p7,2034,2
p7,2035,2
p7,2036,2
p7,2037,2
p7,2038,2
p7,2039,2
p7,2040,2
p7,2041,2
p7,2042,2
p7,2043,2
p7,2044,2
p7,2045,2
p7,2046,2
p7,2047,2
p7,2048,2
p7,2049,2
p7,2050,2
p7,2051,2
p7,2052,2
p7,2053,2
p7,2054,2
p7,2055,2
p7,2056,2
p7,2057,2
p7,2058,2
p7,2059,2
p7,2060,2
p7,2061,2
p7,2062,2
p7,2063,2
p7,2064,2
p7,2065,2
p7,2066,2
p7,2067,2
p7,2068,2
p7,2069,2
p7,2070,2
p7,2071,2
p7,2072,2
p7,2073,2
p7,2074,2
p7,2075,2
p7,2076,2
p7,2077,2
p7,2078,2
p7,2079,2
p7,2080,2
p7,2081,2
p7,2082,2
p7,2083,2
p7,2084,2
p7,2085,2
p7,2086,2
p7,2087,2
p7,2088,2
p7,2089,2
p7,2090,2
p7,2091,2
p7,2092,2
p7,2093,2
p7,2094,2
p7,2095,2
p7,2096,2
p7,2097,2
p7,2098,2
p7,2099,2
New Mexico,2043,7
New Mexico,2044,7
New Mexico,2045,7
New Mexico,2046,7
New Mexico,2047,7
New Mexico,2048,7
New Mexico,2049,7
New Mexico,2050,7
New Mexico,2051,7
New Mexico,2052,7
New Mexico,2053,7
New Mexico,2054,7
New Mexico,2055,7
New Mexico,2056,7
New Mexico,2057,7
New Mexico,2058,7
New Mexico,2059,7
New Mexico,2060,7
New Mexico,2061,7
New Mexico,2062,7
New Mexico,2063,7
New Mexico,2064,7
New Mexico,2065,7
New Mexico,2066,7
New Mexico,2067,7
New Mexico,2068,7
New Mexico,2069,7
New Mexico,2070,7
New Mexico,2071,7
New Mexico,2072,7
New Mexico,2073,7
New Mexico,2074,7
New Mexico,2075,7
New Mexico,2076,7
New Mexico,2077,7
New Mexico,2078,7
New Mexico,2079,7
New Mexico,2080,7
New Mexico,2081,7
New Mexico,2082,7
New Mexico,2083,7
New Mexico,2084,7
New Mexico,2085,7
New Mexico,2086,7
New Mexico,2087,7
New Mexico,2088,7
New Mexico,2089,7
New Mexico,2090,7
New Mexico,2091,7
New Mexico,2092,7
New Mexico,2093,7
New Mexico,2094,7
New Mexico,2095,7
New Mexico,2096,7
New Mexico,2097,7
New Mexico,2098,7
New Mexico,2099,7
p49,2086,1
p49,2087,1
p49,2088,1
p49,2089,1
p49,2090,1
p49,2091,1
p49,2092,1
p49,2093,1
p49,2094,1
p49,2095,1
p49,2096,1
p49,2097,1
p49,2098,1
p49,2099,1
California,2032,3
California,2033,3
California,2034,3
California,2035,3
California,2036,3
California,2037,3
California,2038,3
California,2039,3
California,2040,3
California,2041,3
California,2042,3
California,2043,3
California,2044,3
California,2045,3
California,2046,3
California,2047,3
California,2048,3
California,2049,3
California,2050,3
California,2051,3
California,2052,3
California,2053,3
California,2054,3
California,2055,3
California,2056,3
California,2057,3
California,2058,3
California,2059,3
California,2060,3
California,2061,3
California,2062,3
California,2063,3
California,2064,3
California,2065,3
California,2066,3
California,2067,3
California,2068,3
California,2069,3
California,2070,3
California,2071,3
California,2072,3
California,2073,3
California,2074,3
California,2075,3
California,2076,3
California,2077,3
California,2078,3
California,2079,3
California,2080,3
California,2081,3
California,2082,3
California,2083,3
California,2084,3
California,2085,3
California,2086,3
California,2087,3
California,2088,3
California,2089,3
California,2090,3
California,2091,3
California,2092,3
California,2093,3
California,2094,3
California,2095,3
California,2096,3
California,2097,3
California,2098,3
California,2099,3
p22,2037,6
p22,2038,6
p22,2039,6
p22,2040,6
p22,2041,6
p22,2042,6
p22,2043,6
p22,2044,6
p22,2045,6
p22,2046,6
p22,2047,6
p22,2048,6
p22,2049,6
p22,2050,6
p22,2051,6
p22,2052,6
p22,2053,6
p22,2054,6
p22,2055,6
p22,2056,6
p22,2057,6
p22,2058,6
p22,2059,6
p22,2060,6
p22,2061,6
p22,2062,6
p22,2063,6
p22,2064,6
p22,2065,6
p22,2066,6
p22,2067,6
p22,2068,6
p22,2069,6
p22,2070,6
p22,2071,6
p22,2072,6
p22,2073,6
p22,2074,6
p22,2075,6
p22,2076,6
p22,2077,6
p22,2078,6
p22,2079,6
p22,2080,6
p22,2081,6
p22,2082,6
p22,2083,6
p22,2084,6
p22,2085,6
p22,2086,6
p22,2087,6
p22,2088,6
p22,2089,6
p22,2090,6
p22,2091,6
p22,2092,6
p22,2093,6
p22,2094,6
p22,2095,6
p22,2096,6
p22,2097,6
p22,2098,6
p22,2099,6
p37,2040,15
p37,2041,15
p37,2042,15
p37,2043,15
p37,2044,15
p37,2045,15
p37,2046,15
p37,2047,15
p37,2048,15
p37,2049,15
p37,2050,15
p37,2051,15
p37,2052,15
p37,2053,15
p37,2054,15
p37,2055,15
p37,2056,15
p37,2057,15
p37,2058,15
p37,2059,15
p37,2060,15
p37,2061,15
p37,2062,15
p37,2063,15
p37,2064,15
p37,2065,15
p37,2066,15
p37,2067,15
p37,2068,15
p37,2069,15
p37,2070,15
p37,2071,15
p37,2072,15
p37,2073,15
p37,2074,15
p37,2075,15
p37,2076,15
p37,2077,15
p37,2078,15
p37,2079,15
p37,2080,15
p37,2081,15
p37,2082,15
p37,2083,15
p37,2084,15
p37,2085,15
p37,2086,15
p37,2087,15
p37,2088,15
p37,2089,15
p37,2090,15
p37,2091,15
p37,2092,15
p37,2093,15
p37,2094,15
p37,2095,15
p37,2096,15
p37,2097,15
p37,2098,15
p37,2099,15
Kansas,2052,7
Kansas,2053,7
Kansas,2054,7
Kansas,2055,7
Kansas,2056,7
Kansas,2057,7
Kansas,2058,7
Kansas,2059,7
Kansas,2060,7
Kansas,2061,7
Kansas,2062,7
Kansas,2063,7
Kansas,2064,7
Kansas,2065,7
Kansas,2066,7
Kansas,2067,7
Kansas,2068,7
Kansas,2069,7
Kansas,2070,7
Kansas,2071,7
Kansas,2072,7
Kansas,2073,7
Kansas,2074,7
Kansas,2075,7
Kansas,2076,7
Kansas,2077,7
Kansas,2078,7
Kansas,2079,7
Kansas,2080,7
Kansas,2081,7
Kansas,2082,7
Kansas,2083,7
Kansas,2084,7
Kansas,2085,7
Kansas,2086,7
Kansas,2087,7
Kansas,2088,7
Kansas,2089,7
Kansas,2090,7
Kansas,2091,7
Kansas,2092,7
Kansas,2093,7
Kansas,2094,7
Kansas,2095,7
Kansas,2096,7
Kansas,2097,7
Kansas,2098,7
Kansas,2099,7
p10,2030,8
p10,2031,8
p10,2032,8
p10,2033,8
p10,2034,8
p10,2035,8
p10,2036,8
p10,2037,8
p10,2038,8
p10,2039,8
p10,2040,8
p10,2041,8
p10,2042,8
p10,2043,8
p10,2044,8
p10,2045,8
p10,2046,8
p10,2047,8
p10,2048,8
p10,2049,8
p10,2050,8
p10,2051,8
p10,2052,8
p10,2053,8
p10,2054,8
p10,2055,8
p10,2056,8
p10,2057,8
p10,2058,8
p10,2059,8
p10,2060,8
p10,2061,8
p10,2062,8
p10,2063,8
p10,2064,8
p10,2065,8
p10,2066,8
p10,2067,8
p10,2068,8
p10,2069,8
p10,2070,8
p10,2071,8
p10,2072,8
p10,2073,8
p10,2074,8
p10,2075,8
p10,2076,8
p10,2077,8
p10,2078,8
p10,2079,8
p10,2080,8
p10,2081,8
p10,2082,8
p10,2083,8
p10,2084,8
p10,2085,8
p10,2086,8
p10,2087,8
p10,2088,8
p10,2089,8
p10,2090,8
p10,2091,8
p10,2092,8
p10,2093,8
p10,2094,8
p10,2095,8
p10,2096,8
p10,2097,8
p10,2098,8
p10,2099,8
Iowa,2051,12
Iowa,2052,12
Iowa,2053,12
Iowa,2054,12
Iowa,2055,12
Iowa,2056,12
Iowa,2057,12
